hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
R,0.23,32,40.62,0.77,0.34,"Domínguez, Seranthony",43.24,622554,CHW,18.75,42.31,Sweeper,ST,76.92,2557.75,70.73,86.38,33.33
R,0.71,19,21.05,-0.48,1.31,"Domínguez, Seranthony",25.68,622554,CHW,52.63,33.33,4-Seam Fastball,FF,30.77,2398.95,81.05,97.75,100
R,0.34,19,31.58,-1.29,0.8,"Domínguez, Seranthony",25.68,622554,CHW,47.37,10,Sinker,SI,50,2338.37,94.93,98.26,55.56
R,0,3,33.33,-0.67,0.24,"Domínguez, Seranthony",4.05,622554,CHW,0,33.33,Split-Finger,FS,100,858.33,0,85.6,0
R,0,1,0,0.39,-0.63,"Domínguez, Seranthony",1.35,622554,CHW,0,0,Curveball,CU,0,2246,0,83.7,0
L,0.33,61,40.98,-0.48,0.13,"Eisert, Brandon",42.07,685126,CHW,50.82,73.33,Slider,SL,33.33,2231.82,84.33,84.16,64.52
L,0.2,55,30.91,0.57,1.26,"Eisert, Brandon",37.93,685126,CHW,34.55,30.56,4-Seam Fastball,FF,40.91,2115.98,86.44,90.35,57.89
L,0.18,19,52.63,1.25,0.82,"Eisert, Brandon",13.1,685126,CHW,68.42,33.33,Sinker,SI,37.5,1941.79,81.3,89.34,46.15
L,0.18,10,0,0.99,0.46,"Eisert, Brandon",6.9,685126,CHW,20,25,Changeup,CH,0,1311.5,81.9,85.1,100
R,0.33,127,19.69,1.35,0.04,"Fedde, Erick",36.92,607200,CHW,52.76,20,Sweeper,ST,10.91,2572.23,82.66,82.26,64.18
R,0.33,111,33.33,-0.65,0.72,"Fedde, Erick",32.27,607200,CHW,56.76,27.08,Sinker,SI,21.28,2071.12,88.06,94.7,53.97
R,0.37,65,32.31,0.19,0.61,"Fedde, Erick",18.9,607200,CHW,47.69,35.29,Cutter,FC,23.33,2155.26,78.63,92.57,58.06
R,0.38,37,16.22,-0.84,0.33,"Fedde, Erick",10.76,607200,CHW,29.73,23.08,Changeup,CH,16.67,1818.03,84.34,88.79,54.55
R,0,4,0,-0.27,0.97,"Fedde, Erick",1.16,607200,CHW,25,0,4-Seam Fastball,FF,0,2018.75,74.3,95.55,100
R,0.06,50,26,0.57,-0.08,"Hicks, Jordan",39.68,663855,CHW,24,31.58,Sweeper,ST,42.11,2319,73.05,87.28,58.33
R,0.47,38,34.21,-1.28,0.78,"Hicks, Jordan",30.16,663855,CHW,60.53,20,Sinker,SI,0,2051.42,87.25,99.89,43.48
R,0.13,32,25,-1.05,1.17,"Hicks, Jordan",25.4,663855,CHW,65.62,45.45,4-Seam Fastball,FF,9.09,2272.12,83.44,99.68,80.95
R,0,6,33.33,-0.6,0.19,"Hicks, Jordan",4.76,663855,CHW,33.33,0,Split-Finger,FS,100,1012,0,91.27,100
L,0.38,57,29.82,0.84,0.96,"Hudson, Bryan",64.04,663542,CHW,70.18,5.88,4-Seam Fastball,FF,11.54,2184.05,85.86,91.9,62.5
L,0.58,31,12.9,-1.26,-0.46,"Hudson, Bryan",34.83,663542,CHW,35.48,30,Sweeper,ST,15.38,2097.23,74.05,80.01,63.64
L,0,1,0,0,0,"Hudson, Bryan",1.12,663542,CHW,0,0,Unknown,UNK,0,0,0,0,0
L,0.2,87,37.93,-1.21,-0.04,"Kay, Anthony",29.49,641743,CHW,40.23,26.92,Sweeper,ST,47.06,2441.6,76.8,82.35,57.14
L,0.24,56,26.79,0.6,1.21,"Kay, Anthony",18.98,641743,CHW,48.21,20.69,4-Seam Fastball,FF,12.5,2404.86,83.39,95.93,66.67
L,0.27,53,24.53,1.27,0.45,"Kay, Anthony",17.97,641743,CHW,54.72,20.83,Sinker,SI,8.7,2329.53,81.76,95.48,62.07
L,0.57,43,18.6,-0.19,0.52,"Kay, Anthony",14.58,641743,CHW,32.56,27.59,Cutter,FC,17.65,2416.37,77.91,91.72,64.29
L,0.35,36,22.22,1.15,0.12,"Kay, Anthony",12.2,641743,CHW,50,33.33,Changeup,CH,20,1773.94,93.01,85.57,77.78
L,0.39,20,20,-0.37,-0.25,"Kay, Anthony",6.78,641743,CHW,60,75,Slider,SL,23.53,2546.95,91.24,86.4,91.67
R,0.24,64,17.19,-0.49,1.11,"Martin, Davis",25.91,663436,CHW,29.69,20,4-Seam Fastball,FF,9.09,2439.06,80.43,93.94,68.42
R,0.26,60,23.33,-1.23,0.67,"Martin, Davis",24.29,663436,CHW,58.33,16,Sinker,SI,6.9,2422.43,84.47,92.86,71.43
R,0.28,33,18.18,1.03,-0.69,"Martin, Davis",13.36,663436,CHW,39.39,35,Curveball,CU,22.22,2888.33,82,81.37,84.62
R,0.58,32,21.88,0.07,0.6,"Martin, Davis",12.96,663436,CHW,46.88,29.41,Cutter,FC,31.25,2631.59,78.29,90.14,73.33
R,0.3,29,13.79,-1.11,0.18,"Martin, Davis",11.74,663436,CHW,44.83,56.25,Changeup,CH,0,2202.1,89.3,90.04,53.85
R,0.23,29,10.34,0.37,0.05,"Martin, Davis",11.74,663436,CHW,41.38,29.41,Slider,SL,7.69,2726.76,93.65,87.09,66.67
L,0.18,41,36.59,-1.28,-0.98,"Murphy, Chris",32.03,669684,CHW,46.34,22.73,Curveball,CU,30.77,2563.78,74.42,77.85,42.11
L,0.4,38,21.05,0.61,1.33,"Murphy, Chris",29.69,669684,CHW,57.89,43.75,4-Seam Fastball,FF,22.22,2409.29,84.54,96.68,90.91
L,0.28,34,32.35,-0.38,0.44,"Murphy, Chris",26.56,669684,CHW,52.94,37.5,Slider,SL,31.58,2288.26,86.82,89.09,72.22
L,0.09,9,11.11,-1.42,0.21,"Murphy, Chris",7.03,669684,CHW,77.78,0,Sweeper,ST,0,2451.11,76.23,80.07,85.71
L,0,6,33.33,1.17,0.24,"Murphy, Chris",4.69,669684,CHW,33.33,0,Changeup,CH,0,1731.17,0,86.17,0
L,0.28,82,25.61,0.81,1.16,"Newcomb, Sean",50.31,656794,CHW,46.34,18.18,4-Seam Fastball,FF,26.47,2271.34,75.25,94.92,68.42
L,0.23,56,33.93,-1.43,-0.4,"Newcomb, Sean",34.36,656794,CHW,44.64,9.68,Slurve,SV,25,2845.64,86.86,83.5,36
L,0.51,20,25,1.35,0.32,"Newcomb, Sean",12.27,656794,CHW,50,10,Sinker,SI,14.29,2308.1,92.53,94.42,60
L,0,3,0,-0.95,-1.18,"Newcomb, Sean",1.84,656794,CHW,100,0,Curveball,CU,0,2937,96.3,81.77,100
L,0,2,50,-0.06,0.8,"Newcomb, Sean",1.23,656794,CHW,50,0,Cutter,FC,0,2446.5,0,91.35,0
R,0.33,93,24.73,-0.63,1.56,"Richards, Trevor",57.41,670950,CHW,54.84,28.57,4-Seam Fastball,FF,14.29,2231.43,84.1,92.69,72.55
R,0.12,61,42.62,-0.92,-0.18,"Richards, Trevor",37.65,670950,CHW,34.43,40,Changeup,CH,55.17,2555.1,84.45,80.09,61.9
R,0.17,8,37.5,0.31,0.15,"Richards, Trevor",4.94,670950,CHW,75,0,Slider,SL,0,2127.75,96.2,84.21,16.67
L,0.47,23,34.78,1.01,1.19,"Rock, Joe",58.97,697812,CHW,34.78,13.33,4-Seam Fastball,FF,40,2376.43,74.45,94.36,37.5
L,0.23,14,50,-0.33,-0.26,"Rock, Joe",35.9,697812,CHW,28.57,70,Slider,SL,66.67,2572.86,72.77,86.36,50
L,0,1,0,1.43,-0.09,"Rock, Joe",2.56,697812,CHW,0,0,Changeup,CH,0,2040,0,88.9,0
L,0,1,0,1.5,0.09,"Rock, Joe",2.56,697812,CHW,0,0,Sinker,SI,0,2376,0,94.6,0
R,0.46,72,27.78,-0.53,1.28,"Sandlin, David",39.56,689818,CHW,44.44,25,4-Seam Fastball,FF,23.08,2226.28,84.28,96.52,50
R,0.08,36,22.22,0.38,-0.82,"Sandlin, David",19.78,689818,CHW,50,22.22,Curveball,CU,12.5,2529.39,90.72,82.34,66.67
R,0.06,32,25,0.28,0.42,"Sandlin, David",17.58,689818,CHW,56.25,28.57,Cutter,FC,12.5,2329.12,68.86,89.98,66.67
R,0.38,16,12.5,-0.8,0.65,"Sandlin, David",8.79,689818,CHW,25,50,Changeup,CH,20,1141.75,92.08,91.41,100
R,0,14,14.29,-1.31,0.77,"Sandlin, David",7.69,689818,CHW,42.86,50,Sinker,SI,0,2121.71,86.42,95.47,66.67
R,0.05,12,33.33,0.8,0.09,"Sandlin, David",6.59,689818,CHW,50,33.33,Sweeper,ST,33.33,2641.17,68.8,85.63,66.67
L,0.48,60,36.67,-1,-0.06,"Schultz, Noah",34.48,702273,CHW,46.67,50,Sweeper,ST,31.25,2722.63,82.56,82.05,57.14
L,0,32,43.75,-0.12,0.75,"Schultz, Noah",18.39,702273,CHW,43.75,33.33,Cutter,FC,55.56,2550.88,78.75,90.36,85.71
L,0.49,32,18.75,1.46,0.55,"Schultz, Noah",18.39,702273,CHW,31.25,18.18,Sinker,SI,16.67,2393.69,74.78,95.61,80
L,0.25,30,26.67,1.02,0.84,"Schultz, Noah",17.24,702273,CHW,60,33.33,4-Seam Fastball,FF,14.29,2392.33,84.62,95.63,55.56
L,0.27,20,20,1.37,0.25,"Schultz, Noah",11.49,702273,CHW,20,50,Changeup,CH,33.33,1931.7,81.85,89.7,100
L,0.14,52,30.77,-0.41,0.39,"Schweitzer, Tyler",56.52,805326,CHW,65.38,44.44,Slider,SL,27.78,2439.62,80.31,88.18,82.35
L,0.13,28,21.43,0.26,1.31,"Schweitzer, Tyler",30.43,805326,CHW,85.71,0,4-Seam Fastball,FF,22.22,2403.14,84.91,94.54,75
L,0.07,12,33.33,-0.92,-0.31,"Schweitzer, Tyler",13.04,805326,CHW,83.33,0,Sweeper,ST,0,2691.33,94.95,81.95,60
R,0.2,73,42.47,-0.15,1.38,"Taylor, Grant",40.78,691799,CHW,53.42,44.12,4-Seam Fastball,FF,36.84,2341,84.69,98.23,58.97
R,0.21,56,46.43,0.14,-1.28,"Taylor, Grant",31.28,691799,CHW,32.14,31.58,Curveball,CU,57.89,2493.62,94.56,84.05,38.89
R,0.01,27,51.85,0.61,0.04,"Taylor, Grant",15.08,691799,CHW,51.85,30.77,Slider,SL,54.55,2617.11,75.45,89.6,50
R,0.23,23,21.74,-1.02,1.01,"Taylor, Grant",12.85,691799,CHW,60.87,22.22,Sinker,SI,8.33,2339.74,77.55,100.08,71.43
L,0.41,158,30.38,0.64,1.42,"Abbott, Andrew",41.58,671096,CIN,55.7,25.71,4-Seam Fastball,FF,14.71,2372.66,89.42,92.43,56.82
L,0.21,86,25.58,1.29,0.86,"Abbott, Andrew",22.63,671096,CIN,37.21,29.63,Changeup,CH,30,2146.14,75.98,85.85,75
L,0.31,78,25.64,-0.97,0.15,"Abbott, Andrew",20.53,671096,CIN,33.33,30.77,Sweeper,ST,35.29,2849.18,85.96,82.66,69.23
L,0.19,38,21.05,-0.64,-0.38,"Abbott, Andrew",10,671096,CIN,47.37,20,Curveball,CU,30,2828.89,80.5,80.16,88.89
L,0.18,20,30,-0.34,0.58,"Abbott, Andrew",5.26,671096,CIN,50,40,Cutter,FC,33.33,2653.1,83.45,89.24,80
R,0.36,76,35.53,1.18,0.28,"Antone, Tejay",51.35,622088,CIN,52.63,38.89,Sweeper,ST,30.77,2819.04,78.88,83.99,62.5
R,0.32,22,22.73,0.06,0.63,"Antone, Tejay",14.86,622088,CIN,63.64,37.5,Cutter,FC,0,2782.86,88.8,91.25,64.29
R,0.56,18,11.11,-1.19,0.27,"Antone, Tejay",12.16,622088,CIN,33.33,8.33,Sinker,SI,16.67,2598.33,104.85,93.94,83.33
R,0,15,26.67,1.14,-0.9,"Antone, Tejay",10.14,622088,CIN,33.33,10,Curveball,CU,33.33,2867.87,73.8,81.73,40
R,0.34,12,8.33,-0.53,1.01,"Antone, Tejay",8.11,622088,CIN,66.67,0,4-Seam Fastball,FF,12.5,2550.33,90.04,94.94,100
R,0,3,66.67,0.43,-0.07,"Antone, Tejay",2.03,622088,CIN,0,66.67,Slider,SL,100,2585.33,0,85.67,0
R,0,2,0,0,0,"Antone, Tejay",1.35,622088,CIN,0,0,Unknown,UNK,0,0,0,0,0
L,0.22,53,24.53,0.71,1.28,"Burke, Brock",34.64,656271,CIN,41.51,35.48,4-Seam Fastball,FF,20,2286.09,80.55,96.35,63.64
L,0.22,53,30.19,0.01,0.31,"Burke, Brock",34.64,656271,CIN,39.62,25,Slider,SL,43.48,2272.77,81.65,85.76,71.43
L,0.39,24,20.83,1.24,0.61,"Burke, Brock",15.69,656271,CIN,16.67,30,Changeup,CH,44.44,2107.79,77.85,87.37,75
L,0.13,23,47.83,1.21,0.98,"Burke, Brock",15.03,656271,CIN,65.22,37.5,Sinker,SI,0,2150.52,81.58,93.49,33.33
R,0.3,165,30.91,-0.28,1.52,"Burns, Chase",60,695505,CIN,59.39,37.31,4-Seam Fastball,FF,8.75,2669.44,88.49,97.33,56.12
R,0.21,104,37.5,0.28,-0.04,"Burns, Chase",37.82,695505,CIN,22.12,44.44,Slider,SL,60.78,2762.92,85.03,89.21,65.22
R,0.89,6,0,-1.2,0.8,"Burns, Chase",2.18,695505,CIN,66.67,0,Changeup,CH,0,1955,100.75,90.77,100
L,0.46,34,23.53,-0.24,0.43,"Ferguson, Caleb",27.87,657571,CIN,47.06,33.33,Cutter,FC,31.58,2573.79,86.74,88.3,81.25
L,0.07,34,58.82,1.19,0.78,"Ferguson, Caleb",27.87,657571,CIN,67.65,36.36,Sinker,SI,10,2192.59,73.22,92.64,26.09
L,0.28,32,18.75,0.48,1.29,"Ferguson, Caleb",26.23,657571,CIN,62.5,33.33,4-Seam Fastball,FF,5.26,2374.78,81.22,92.63,75
L,0.44,22,18.18,-0.55,-0.88,"Ferguson, Caleb",18.03,657571,CIN,0,36.36,Slurve,SV,50,3007.05,77.9,81,0
R,0.26,105,35.24,1.03,-0.18,"Garcia, Julian",52.5,670062,CIN,44.76,32.76,Sweeper,ST,33.33,2896.43,82.09,82.21,61.7
R,0.37,52,28.85,0.06,1.38,"Garcia, Julian",26,670062,CIN,63.46,5.26,4-Seam Fastball,FF,19.05,2647.19,81.39,92.59,60.61
R,0.06,42,16.67,0.34,-0.02,"Garcia, Julian",21,670062,CIN,61.9,12.5,Slider,SL,21.05,2936,73.51,85.05,65.38
R,0,1,0,0,0,"Garcia, Julian",0.5,670062,CIN,0,0,Unknown,UNK,0,0,0,0,0
R,0.58,47,14.89,-0.59,1.44,"Greene, Hunter",52.81,668881,CIN,44.68,11.54,4-Seam Fastball,FF,5.56,2418.36,85.51,98.9,71.43
R,0.3,36,41.67,0.48,0.18,"Greene, Hunter",40.45,668881,CIN,38.89,45.45,Slider,SL,58.33,2366.47,83.52,89.69,100
R,0.81,4,0,-0.86,1.3,"Greene, Hunter",4.49,668881,CIN,100,0,Sinker,SI,0,2310.5,82.4,99.08,100
R,0,2,0,-0.98,0.46,"Greene, Hunter",2.25,668881,CIN,0,0,Split-Finger,FS,0,1367,0,86.7,0
R,0.48,59,30.51,0.43,-0.43,"Johnson, Pierce",50.43,572955,CIN,47.46,41.94,Curveball,CU,28.12,2809.75,79.05,86.58,67.86
R,0.44,54,22.22,-0.74,1.32,"Johnson, Pierce",46.15,572955,CIN,50,44.44,4-Seam Fastball,FF,19.35,2313.06,84.38,95.57,70.37
R,0,4,50,-0.02,0.9,"Johnson, Pierce",3.42,572955,CIN,50,0,Cutter,FC,0,2470.5,0,92,0
L,0.48,111,31.53,1.62,0.39,"Lodolo, Nick",30.49,666157,CIN,63.96,15,Sinker,SI,2.33,2282.75,88.61,93.77,52.11
L,0.24,89,17.98,1.47,0.04,"Lodolo, Nick",24.45,666157,CIN,47.19,25.53,Changeup,CH,15.56,1883.7,80.25,87.82,78.57
L,0.29,87,19.54,1.42,0.68,"Lodolo, Nick",23.9,666157,CIN,44.83,18.75,4-Seam Fastball,FF,21.05,2228.97,87.88,94.03,74.36
L,0.2,77,32.47,-0.56,-0.02,"Lodolo, Nick",21.15,666157,CIN,31.17,15.09,Curveball,CU,61.11,2516.87,67.03,81.67,41.67
R,0.27,115,31.3,0.16,-0.07,"Lowder, Rhett",37.34,695076,CIN,45.22,36.51,Slider,SL,32.14,2680.25,81.48,84.8,63.46
R,0.4,95,43.16,-1.39,0.52,"Lowder, Rhett",30.84,695076,CIN,72.63,15.38,Sinker,SI,15.38,2206.11,86.94,93.3,50.72
R,0.37,49,16.33,-0.89,1,"Lowder, Rhett",15.91,695076,CIN,63.27,16.67,4-Seam Fastball,FF,3.7,2177.06,78.74,93.86,77.42
R,0.59,45,20,-1.43,0.05,"Lowder, Rhett",14.61,695076,CIN,31.11,38.71,Changeup,CH,26.09,1871.71,87.65,86.18,78.57
R,0,4,0,0,0,"Lowder, Rhett",1.3,695076,CIN,0,0,Unknown,UNK,0,0,0,0,0
R,0.7,14,14.29,-0.25,1.09,"McCambley, Zach",46.67,685112,CIN,14.29,0,4-Seam Fastball,FF,0,2532.14,0,95.34,0
R,0.38,12,0,0.4,0.12,"McCambley, Zach",40,685112,CIN,16.67,0,Cutter,FC,0,2529.83,100.6,89.33,100
R,0,4,0,1.38,-0.1,"McCambley, Zach",13.33,685112,CIN,0,0,Sweeper,ST,0,2683.5,0,82.4,0
L,0.39,61,22.95,1.3,-0.15,"Moll, Sam",44.85,594580,CIN,72.13,11.76,Sinker,SI,0,2496.84,78.13,91.42,70.45
L,0.3,43,25.58,-1.13,-0.09,"Moll, Sam",31.62,594580,CIN,30.23,30,Sweeper,ST,29.41,2775.26,78.66,81.72,61.54
L,0.58,21,4.76,0.95,-0.56,"Moll, Sam",15.44,594580,CIN,4.76,30,Changeup,CH,14.29,1655.05,79.9,84.05,100
L,0.49,7,28.57,0.87,0.82,"Moll, Sam",5.15,594580,CIN,57.14,0,4-Seam Fastball,FF,0,2643.43,103.9,92.51,50
L,0,4,0,0,0,"Moll, Sam",2.94,594580,CIN,0,0,Unknown,UNK,0,0,0,0,0
R,0.49,32,15.62,-0.55,1.45,"Pagán, Emilio",66.67,641941,CIN,25,41.67,4-Seam Fastball,FF,23.53,2549.84,80.2,95.74,87.5
R,0.2,12,58.33,0.39,0.2,"Pagán, Emilio",25,641941,CIN,58.33,40,Cutter,FC,50,2276.5,91.1,86.56,28.57
R,0,4,0,-0.7,0.3,"Pagán, Emilio",8.33,641941,CIN,0,0,Split-Finger,FS,0,961.25,0,84.12,0
R,0.31,65,27.69,-1.24,0.88,"Petty, Chase",40.37,695534,CIN,63.08,12.5,Sinker,SI,0,2013.25,90.02,95.98,58.54
R,0.51,44,22.73,1.19,0.2,"Petty, Chase",27.33,695534,CIN,50,22.73,Sweeper,ST,26.09,2260.48,78.98,82.88,81.82
R,0.7,29,27.59,-1.09,-0.02,"Petty, Chase",18.01,695534,CIN,27.59,9.52,Changeup,CH,71.43,1459.69,76.8,86.4,62.5
R,0.36,22,9.09,-1.03,1.12,"Petty, Chase",13.66,695534,CIN,27.27,18.75,4-Seam Fastball,FF,11.11,2230,89.3,96.92,100
R,0,1,0,0.15,0.32,"Petty, Chase",0.62,695534,CIN,100,0,Slider,SL,0,2268,0,88.5,100
R,0.03,10,20,-1.15,1.28,"Santillan, Tony",76.92,663574,CIN,60,50,4-Seam Fastball,FF,14.29,2373.3,73.83,94.85,83.33
R,0.7,2,0,0.5,-0.31,"Santillan, Tony",15.38,663574,CIN,0,0,Slurve,SV,0,2222.5,0,86.35,0
R,0,1,0,0.44,0.06,"Santillan, Tony",7.69,663574,CIN,0,0,Slider,SL,0,2326,0,85.2,0
R,0.35,181,32.04,-1.26,0.73,"Singer, Brady",45.82,663903,CIN,55.25,18.52,Sinker,SI,23.29,2352.79,83.88,91.14,58
R,0.33,87,32.18,0.39,-0.12,"Singer, Brady",22.03,663903,CIN,31.03,48.33,Slider,SL,32.56,2419.07,83.74,82.17,51.85
R,0.19,75,32,0.57,0.29,"Singer, Brady",18.99,663903,CIN,26.67,29.09,Sweeper,ST,51.85,2410.37,77.77,81.9,55
R,0.72,40,25,0.16,0.58,"Singer, Brady",10.13,663903,CIN,47.5,28.57,Cutter,FC,22.73,2316.18,81.12,86.86,84.21
R,0.25,12,16.67,-0.5,1.11,"Singer, Brady",3.04,663903,CIN,41.67,42.86,4-Seam Fastball,FF,25,2369.58,86.45,90.91,100
R,0.11,21,14.29,-1.17,0.93,"Aleman, Franco",65.62,680916,CLE,61.9,12.5,4-Seam Fastball,FF,16.67,2487.33,83.53,97.43,84.62
R,0.24,6,50,0.12,0.17,"Aleman, Franco",18.75,680916,CLE,66.67,50,Slider,SL,50,2369,66.7,87.38,75
R,0,5,0,-1.24,0.43,"Aleman, Franco",15.62,680916,CLE,20,0,Changeup,CH,0,1873.4,73.3,89.76,100
R,0.53,53,13.21,-0.47,1.17,"Armstrong, Shawn",29.44,542888,CLE,56.6,17.39,4-Seam Fastball,FF,10,2258.75,90.5,94.06,86.67
R,0.24,52,30.77,0.96,0.73,"Armstrong, Shawn",28.89,542888,CLE,38.46,34.38,Sweeper,ST,40.91,2602.38,83.87,84.92,55
R,0.27,51,17.65,0.31,0.51,"Armstrong, Shawn",28.33,542888,CLE,62.75,26.32,Cutter,FC,10,2463.18,77.67,90.15,78.12
R,0.65,24,20.83,-1.24,0.83,"Armstrong, Shawn",13.33,542888,CLE,37.5,0,Sinker,SI,33.33,2071.25,91,94.48,66.67
R,0.32,117,31.62,-1.23,0.67,"Bibee, Tanner",35.14,676440,CLE,67.52,18.42,Sinker,SI,5.36,2151.98,81.11,92.81,62.03
R,0.37,69,21.74,0.53,0.2,"Bibee, Tanner",20.72,676440,CLE,43.48,35.9,Cutter,FC,19.44,2658.55,84.96,85.94,73.33
R,0.36,55,14.55,-0.38,1.22,"Bibee, Tanner",16.52,676440,CLE,36.36,17.14,4-Seam Fastball,FF,15,2147.8,81.3,93.65,70
R,0.43,44,34.09,1.11,-0.48,"Bibee, Tanner",13.21,676440,CLE,40.91,30.77,Curveball,CU,38.1,2583.34,84.89,78.27,72.22
R,0.23,37,13.51,-1.11,0.68,"Bibee, Tanner",11.11,676440,CLE,40.54,63.64,Changeup,CH,11.54,2005.19,75.88,82.56,80
R,0.1,11,0,1.38,-0.07,"Bibee, Tanner",3.3,676440,CLE,45.45,16.67,Sweeper,ST,0,2598.91,74.92,81.48,100
L,0.22,160,35,-0.82,-1.37,"Cantillo, Joey",43.72,676282,CLE,30,39.29,Curveball,CU,50,2733.26,79.74,80.84,50
L,0.25,96,33.33,0.67,1.31,"Cantillo, Joey",26.23,676282,CLE,56.25,14.29,4-Seam Fastball,FF,18.75,1891.38,84.45,93.02,48.15
L,0.48,58,31.03,0.76,0.95,"Cantillo, Joey",15.85,676282,CLE,41.38,17.65,Changeup,CH,41.67,1415.45,77.23,81.92,75
L,0.4,48,37.5,-0.22,0.59,"Cantillo, Joey",13.11,676282,CLE,33.33,43.75,Cutter,FC,36.36,2066.62,77.27,87.47,50
L,0.73,4,0,-0.42,-0.74,"Cantillo, Joey",1.09,676282,CLE,0,0,Slider,SL,0,2392,0,82.45,0
R,0.3,87,35.63,-1.33,0.72,"Cecconi, Slade",31.75,677944,CLE,66.67,17.24,Sinker,SI,18.42,2299.76,87.47,93.25,56.9
R,0.33,58,18.97,0.03,0.72,"Cecconi, Slade",21.17,677944,CLE,43.1,15.15,Cutter,FC,0,2196.74,89.74,88.85,64
R,0.3,45,15.56,-0.9,1.25,"Cecconi, Slade",16.42,677944,CLE,31.11,25.81,4-Seam Fastball,FF,21.05,2379,88.54,93.54,78.57
R,0.46,44,34.09,0.75,-1.04,"Cecconi, Slade",16.06,677944,CLE,45.45,41.67,Curveball,CU,21.05,2545.3,77.92,77.68,45
R,0.22,36,11.11,0.21,-0.46,"Cecconi, Slade",13.14,677944,CLE,38.89,50,Slider,SL,16,2589.22,75.36,83.01,100
R,0,4,50,-0.3,0.65,"Cecconi, Slade",1.46,677944,CLE,0,50,Split-Finger,FS,100,1016,0,84.4,0
R,0.27,69,34.78,-0.54,1.41,"Espino, Daniel",66.99,682982,CLE,39.13,28.57,4-Seam Fastball,FF,56.25,2416.87,82.75,99.08,74.07
R,0.59,23,13.04,0.27,0.23,"Espino, Daniel",22.33,682982,CLE,21.74,44.44,Slider,SL,23.08,2315.87,79.19,91.34,100
R,0.44,11,36.36,0.81,-1.37,"Espino, Daniel",10.68,682982,CLE,54.55,0,Curveball,CU,0,2514.73,83.3,75.23,16.67
R,0.37,49,24.49,1.25,-0.01,"Festa, Matt",39.2,670036,CLE,44.9,29.63,Sweeper,ST,28.57,2724.8,84.78,83.79,90.91
R,0.45,39,28.21,0.1,0.88,"Festa, Matt",31.2,670036,CLE,48.72,30,4-Seam Fastball,FF,36.36,2556.36,81.18,93.21,84.21
R,0.32,27,22.22,0.42,0.59,"Festa, Matt",21.6,670036,CLE,51.85,23.08,Cutter,FC,0,2559.63,87.82,91.92,57.14
R,0.29,10,40,-0.88,0.74,"Festa, Matt",8,670036,CLE,60,50,Sinker,SI,0,2427,88.85,94.26,33.33
R,0.22,50,30,0.52,0.53,"Gaddis, Hunter",42.02,683769,CLE,30,51.43,Slider,SL,37.93,2287.38,80.51,90.38,73.33
R,0.33,38,28.95,-0.48,1.31,"Gaddis, Hunter",31.93,683769,CLE,57.89,56.25,4-Seam Fastball,FF,25,2206.97,83.59,95.07,86.36
R,0.35,31,35.48,-1.54,0.59,"Gaddis, Hunter",26.05,683769,CLE,58.06,23.08,Changeup,CH,28.57,2270.97,76.6,79.91,61.11
L,0.44,46,23.91,1.23,0.41,"Herrin, Tim",33.82,682120,CLE,56.52,25,Sinker,SI,9.09,2229.76,84.72,94.26,65.38
L,0.38,36,25,-0.99,-0.22,"Herrin, Tim",26.47,682120,CLE,38.89,22.73,Curveball,CU,41.18,2291.31,81.43,79.72,85.71
L,0.18,29,34.48,-0.01,0.21,"Herrin, Tim",21.32,682120,CLE,51.72,7.14,Slider,SL,40,2219.14,73.32,87.58,60
L,0.37,25,24,0.45,0.99,"Herrin, Tim",18.38,682120,CLE,56,27.27,4-Seam Fastball,FF,18.18,2349.6,80.89,95.06,57.14
R,0.32,69,42.03,-1.38,0.49,"Holderman, Colin",55.65,670059,CLE,65.22,16.67,Sinker,SI,21.43,2288.81,86.46,97.4,53.33
R,0.06,41,31.71,0.97,0.35,"Holderman, Colin",33.06,670059,CLE,31.71,21.43,Sweeper,ST,36.36,2642.44,76.87,85.13,38.46
R,0.15,7,71.43,-0.84,1.15,"Holderman, Colin",5.65,670059,CLE,28.57,80,4-Seam Fastball,FF,83.33,2506.86,97,98.33,100
R,0,7,14.29,1.27,-0.65,"Holderman, Colin",5.65,670059,CLE,0,14.29,Curveball,CU,100,2710.57,0,82.1,0
L,0.2,183,36.61,0.41,1.35,"Messick, Parker",50.69,800048,CLE,64.48,35.38,4-Seam Fastball,FF,23.96,2165.31,78.12,94.09,61.86
L,0.29,73,16.44,1.24,0.21,"Messick, Parker",20.22,800048,CLE,42.47,47.62,Changeup,CH,17.39,1828.59,79.59,85.97,83.87
L,0.25,53,18.87,1.05,0.84,"Messick, Parker",14.68,800048,CLE,54.72,16.67,Sinker,SI,11.11,2095.4,84.33,92.95,79.31
L,0.29,43,23.26,-1.13,-0.5,"Messick, Parker",11.91,800048,CLE,39.53,23.08,Curveball,CU,0,2268.3,84.67,79.31,29.41
L,0.86,7,0,-0.37,0.6,"Messick, Parker",1.94,800048,CLE,28.57,20,Cutter,FC,0,2195.86,85.7,89.66,100
L,0,2,0,-0.57,0.43,"Messick, Parker",0.55,800048,CLE,0,0,Slider,SL,0,2449,0,87.1,0
