hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,batting_avg,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
L,0.29,337,29.08,-0.55,1.28,Adrian Del Castillo,31.29,680728,ARI,52.23,31.06,4-Seam Fastball,FF,23.26,0.21,2309.12,83.01,94.49,69.32
L,0.38,173,24.86,-0.66,0.55,Adrian Del Castillo,16.06,680728,ARI,54.34,24.05,Sinker,SI,11.39,0.22,2232.22,84.66,94.42,63.83
L,0.16,144,33.33,0.21,-0.07,Adrian Del Castillo,13.37,680728,ARI,40.97,43.53,Slider,SL,34.67,0.1,2477.3,78.26,85.78,64.41
L,0.1,128,28.12,-1.14,0.32,Adrian Del Castillo,11.88,680728,ARI,44.53,23.94,Changeup,CH,35.59,0.04,1693.7,82.31,87.15,73.68
L,0.18,82,30.49,0.68,-0.8,Adrian Del Castillo,7.61,680728,ARI,28.05,33.9,Curveball,CU,45.95,0.28,2687.24,82.29,81.75,73.91
L,0.32,71,32.39,0.71,-0.06,Adrian Del Castillo,6.59,680728,ARI,46.48,7.89,Sweeper,ST,36.36,0.11,2685.28,77.88,82.88,57.58
L,0.46,58,8.62,0.14,0.78,Adrian Del Castillo,5.39,680728,ARI,53.45,40.74,Cutter,FC,5.41,0.29,2410.07,85.68,89.63,83.87
L,0.13,51,17.65,-0.93,0.3,Adrian Del Castillo,4.74,680728,ARI,35.29,18.18,Split-Finger,FS,20,0.19,1444.39,80.98,84.96,77.78
L,0.05,21,38.1,0.37,-0.82,Adrian Del Castillo,1.95,680728,ARI,52.38,30,Knuckle Curve,KC,40,0,2560.52,73.96,81.83,63.64
L,0.35,12,33.33,0.2,-0.38,Adrian Del Castillo,1.11,680728,ARI,33.33,25,Slurve,SV,50,0,2477.83,71.2,83.62,50
L,0.35,700,27.14,-0.35,1.3,Corbin Carroll,33.56,682998,ARI,45.29,27.68,4-Seam Fastball,FF,30.45,0.23,2326.3,85.51,95.16,72.24
L,0.36,366,30.87,-0.05,0.66,Corbin Carroll,17.55,682998,ARI,53.28,23.39,Sinker,SI,18.79,0.42,2220.58,86.45,94.33,55.9
L,0.41,244,27.46,0.06,0.03,Corbin Carroll,11.7,682998,ARI,49.18,43.55,Slider,SL,19.85,0.37,2464.07,86.31,86.52,64.17
L,0.34,200,20.5,-0.81,0.28,Corbin Carroll,9.59,682998,ARI,44,39.29,Changeup,CH,22.81,0.18,1732.92,84.87,86.81,79.55
L,0.39,164,26.22,0.08,0.65,Corbin Carroll,7.86,682998,ARI,48.17,30.59,Cutter,FC,21.52,0.29,2410.1,87.3,90.25,67.09
L,0.3,146,26.03,0.33,0,Corbin Carroll,7,682998,ARI,45.21,22.5,Sweeper,ST,22.58,0.16,2598.09,82.96,83.05,66.67
L,0.43,128,32.03,0.26,-0.79,Corbin Carroll,6.14,682998,ARI,39.84,32.47,Curveball,CU,20.45,0.39,2658.64,87.93,80.55,37.25
L,0.21,95,23.16,-0.95,0.46,Corbin Carroll,4.55,682998,ARI,36.84,40,Split-Finger,FS,36,0.07,1384.91,78.73,86.8,74.29
L,0.48,24,25,0.32,-0.8,Corbin Carroll,1.15,682998,ARI,41.67,42.86,Knuckle Curve,KC,33.33,0.44,2563.46,95.39,82.45,90
L,0,10,10,0,0,Corbin Carroll,0.48,682998,ARI,0,30,Unknown,UNK,33.33,0,0,0,0,0
L,0.1,7,57.14,-0.48,-0.16,Corbin Carroll,0.34,682998,ARI,71.43,0,Slurve,SV,0,0.25,2297.43,107.2,82.51,20
L,0,2,100,1.43,-0.96,Corbin Carroll,0.1,682998,ARI,100,0,Slow Curve,CS,0,0,3146,0,74.9,0
R,0.42,421,26.37,-0.31,1.29,Gabriel Moreno,26.48,672515,ARI,45.61,33.19,4-Seam Fastball,FF,13.61,0.25,2314.4,82.91,94.86,59.9
R,0.43,385,31.17,-0.98,0.64,Gabriel Moreno,24.21,672515,ARI,61.82,17.01,Sinker,SI,2.13,0.43,2220.48,85.42,94.88,48.74
R,0.27,247,27.53,0.18,0.11,Gabriel Moreno,15.53,672515,ARI,42.11,32.87,Slider,SL,22.64,0.24,2472.97,81.44,87.24,56.73
R,0.35,147,17.01,0.21,0.33,Gabriel Moreno,9.25,672515,ARI,38.78,42.22,Changeup,CH,19.54,0.26,1790.07,87.77,85.64,85.96
R,0.45,141,24.82,0.89,0.06,Gabriel Moreno,8.87,672515,ARI,40.43,33.33,Sweeper,ST,6,0.33,2582.33,80.76,84.53,38.6
R,0.31,115,36.52,0.09,0.65,Gabriel Moreno,7.23,672515,ARI,50.43,24.56,Cutter,FC,22.86,0.2,2430.38,84.48,90.03,36.21
R,0.3,75,26.67,0.38,-0.82,Gabriel Moreno,4.72,672515,ARI,32,37.25,Curveball,CU,31.25,0.15,2723.63,82.82,79.4,54.17
R,0.37,29,17.24,-1.04,0.32,Gabriel Moreno,1.82,672515,ARI,27.59,23.81,Split-Finger,FS,33.33,0.2,1510.55,71.99,89.01,87.5
R,0,14,35.71,0.42,-0.46,Gabriel Moreno,0.88,672515,ARI,21.43,18.18,Slurve,SV,100,0,2366.21,0,84.29,0
R,0,9,33.33,-0.56,0.65,Gabriel Moreno,0.57,672515,ARI,0,33.33,Unknown,UNK,66.67,0,2521,0,91.6,0
R,0,7,28.57,0.34,-0.5,Gabriel Moreno,0.44,672515,ARI,42.86,25,Knuckle Curve,KC,33.33,0,2343,50.2,82.91,66.67
S,0.37,783,27.84,-0.24,1.31,Geraldo Perdomo,34,672695,ARI,56.58,17.65,4-Seam Fastball,FF,9.36,0.29,2308.62,81.47,94.87,53.95
S,0.32,381,28.08,-0.4,0.64,Geraldo Perdomo,16.54,672695,ARI,62.47,18.18,Sinker,SI,6.92,0.22,2197.81,85.56,94.18,55.88
S,0.33,318,14.47,-0.38,0.33,Geraldo Perdomo,13.81,672695,ARI,33.96,33.33,Changeup,CH,12.16,0.16,1726.83,81.22,86.81,72.22
S,0.29,237,27.85,0.11,0.04,Geraldo Perdomo,10.29,672695,ARI,45.57,19.38,Slider,SL,15.91,0.22,2479.99,84.17,86.56,58.33
S,0.29,168,26.19,0.12,0.7,Geraldo Perdomo,7.29,672695,ARI,56.55,16.44,Cutter,FC,11.43,0.12,2361.31,79.77,90,61.05
S,0.3,164,27.44,0.4,-0.79,Geraldo Perdomo,7.12,672695,ARI,32.93,12.73,Curveball,CU,12.12,0.26,2641.79,77,80.48,35.19
S,0.4,128,19.53,0.57,-0.06,Geraldo Perdomo,5.56,672695,ARI,38.28,13.92,Sweeper,ST,10.53,0.44,2598.06,77.18,83.48,55.1
S,0.22,91,18.68,-0.88,0.36,Geraldo Perdomo,3.95,672695,ARI,34.07,55,Split-Finger,FS,15.09,0.1,1440.2,81.14,86.61,64.52
S,0,20,30,0.37,-0.57,Geraldo Perdomo,0.87,672695,ARI,45,18.18,Knuckle Curve,KC,14.29,0,2520.35,67.42,83.34,55.56
S,0,10,40,-0.95,-0.47,Geraldo Perdomo,0.43,672695,ARI,10,66.67,Slurve,SV,50,0,2596,84.85,83.19,0
S,0.16,3,0,0,0,Geraldo Perdomo,0.13,672695,ARI,0,66.67,Unknown,UNK,0,0,0,94.8,0,0
S,0.32,446,25.78,-0.34,1.27,Ildemaro Vargas,30.42,545121,ARI,52.24,39.44,4-Seam Fastball,FF,5.99,0.26,2318.11,82.54,94.76,57.08
S,0.31,191,21.47,-0.43,0.36,Ildemaro Vargas,13.03,545121,ARI,33.51,47.24,Changeup,CH,19.44,0.25,1764.58,85.44,86.28,75
S,0.36,187,29.41,-0.42,0.62,Ildemaro Vargas,12.76,545121,ARI,55.61,32.53,Sinker,SI,4.94,0.33,2216.37,85.88,94.23,51.92
S,0.23,182,26.92,0.16,0.17,Ildemaro Vargas,12.41,545121,ARI,46.15,38.78,Slider,SL,22.92,0.19,2512.8,81.93,87.01,69.05
S,0.26,132,31.82,0.01,-0.7,Ildemaro Vargas,9,545121,ARI,44.7,41.1,Curveball,CU,19.67,0.09,2608.99,76.27,80.84,52.54
S,0.41,128,20.31,0.06,0.69,Ildemaro Vargas,8.73,545121,ARI,52.34,22.95,Cutter,FC,3.64,0.6,2363.27,79.58,89.61,61.19
S,0.3,97,29.9,0.62,0.04,Ildemaro Vargas,6.62,545121,ARI,52.58,36.96,Sweeper,ST,25.93,0.12,2627.4,84.85,83.22,72.55
S,0.17,50,18,-0.71,0.43,Ildemaro Vargas,3.41,545121,ARI,46,59.26,Split-Finger,FS,20,0.19,1390.7,74.43,85.03,82.61
S,0.61,28,25,0.43,-0.72,Ildemaro Vargas,1.91,545121,ARI,46.43,53.33,Knuckle Curve,KC,0,0.8,2503.5,80.68,81.53,46.15
S,0.09,21,0,0,0,Ildemaro Vargas,1.43,545121,ARI,0,9.52,Unknown,UNK,0,0,0,79.7,0,0
S,0.59,4,0,-0.41,-0.28,Ildemaro Vargas,0.27,545121,ARI,0,25,Slurve,SV,0,1,2374,101.1,84.3,0
R,0.27,88,29.55,0.09,1.32,James McCann,25,543510,ARI,57.95,40.54,4-Seam Fastball,FF,21.74,0.2,2319.56,87.06,94.27,60.78
R,0.52,68,50,-0.69,0.7,James McCann,19.32,543510,ARI,72.06,47.37,Sinker,SI,8,0.4,2173.93,77.87,94.65,32.65
R,0.14,43,27.91,0.12,0.07,James McCann,12.22,543510,ARI,37.21,51.85,Slider,SL,35.71,0.08,2429.51,83.05,85.88,87.5
R,0.12,40,45,0.26,-0.08,James McCann,11.36,543510,ARI,32.5,55.56,Sweeper,ST,52,0.2,2593.57,84.73,82.58,76.92
R,0.33,29,37.93,0,0.78,James McCann,8.24,543510,ARI,72.41,25,Cutter,FC,14.29,0,2435.66,87.66,89,57.14
R,0.11,27,14.81,0.78,0.43,James McCann,7.67,543510,ARI,22.22,47.62,Changeup,CH,14.29,0.17,1454.63,75.53,85.36,66.67
R,0.07,23,26.09,-0.61,0.5,James McCann,6.53,543510,ARI,13.04,40,Split-Finger,FS,54.55,0,1423,61.78,84.95,100
R,0.07,22,40.91,0.1,-0.91,James McCann,6.25,543510,ARI,36.36,57.14,Curveball,CU,54.55,0.33,2686.68,78.64,80.02,37.5
R,0,6,66.67,0.08,-0.66,James McCann,1.7,543510,ARI,0,66.67,Knuckle Curve,KC,100,0,2742,0,85.47,0
R,0.25,6,0,0.04,-0.4,James McCann,1.7,543510,ARI,50,66.67,Slurve,SV,0,0.67,2579.5,85.28,83.95,100
R,0.29,84,29.76,0.06,1.35,Jordan Lawlar,31.94,691783,ARI,64.29,36.67,4-Seam Fastball,FF,12.77,0.33,2293.39,84.14,94.7,66.67
R,0.26,53,22.64,0.03,0.05,Jordan Lawlar,20.15,691783,ARI,30.19,27.03,Slider,SL,28.57,0,2369.19,68.76,87.25,68.75
R,0.55,42,9.52,0.6,0.38,Jordan Lawlar,15.97,691783,ARI,35.71,14.81,Changeup,CH,0,0.55,1786.88,84.58,86.97,86.67
R,0.35,31,35.48,-0.74,0.75,Jordan Lawlar,11.79,691783,ARI,48.39,56.25,Sinker,SI,18.75,0.14,2239.39,74,95.96,46.67
R,0,18,16.67,0.78,0.03,Jordan Lawlar,6.84,691783,ARI,27.78,38.46,Sweeper,ST,33.33,0,2520,83.9,85.44,80
R,0.33,17,11.76,-0.34,-0.6,Jordan Lawlar,6.46,691783,ARI,35.29,18.18,Curveball,CU,25,0.2,2719.47,86.33,79.25,100
R,0,8,62.5,-1.16,0.21,Jordan Lawlar,3.04,691783,ARI,62.5,66.67,Split-Finger,FS,66.67,0,1340.38,85.1,88.46,80
R,0.44,6,0,0.25,0.59,Jordan Lawlar,2.28,691783,ARI,50,33.33,Cutter,FC,0,1,2357.5,54,89.27,66.67
R,0,4,0,1.12,-0.54,Jordan Lawlar,1.52,691783,ARI,0,0,Slurve,SV,0,0,2590,0,82.45,0
S,0.16,314,30.57,-0.29,1.32,Jorge Barrosa,38.34,678489,ARI,50.32,31.41,4-Seam Fastball,FF,20.69,0.14,2295.68,80.4,94.55,60.76
S,0.35,128,36.72,-0.12,0.64,Jorge Barrosa,15.63,678489,ARI,65.62,13.64,Sinker,SI,18.37,0.32,2182.3,83.18,93.34,51.19
S,0.13,78,32.05,0.26,0.12,Jorge Barrosa,9.52,678489,ARI,38.46,31.25,Slider,SL,36.67,0.19,2442.03,76.48,86.39,50
S,0.3,74,35.14,0.03,0.71,Jorge Barrosa,9.04,678489,ARI,40.54,27.27,Cutter,FC,33.33,0.33,2350.77,82.78,89.16,70
S,0.1,65,41.54,0.54,-0.82,Jorge Barrosa,7.94,678489,ARI,40,35.9,Curveball,CU,40,0.07,2626.78,80.27,79.51,42.31
S,0.48,63,12.7,-0.24,0.15,Jorge Barrosa,7.69,678489,ARI,33.33,28.57,Changeup,CH,16.67,0.27,1667.62,72.95,85.9,85.71
S,0.12,44,25,-0.8,0.41,Jorge Barrosa,5.37,678489,ARI,45.45,33.33,Split-Finger,FS,32,0.2,1506.86,76.48,86.1,85
S,0.23,40,32.5,-0.02,0.21,Jorge Barrosa,4.88,678489,ARI,30,42.86,Sweeper,ST,31.25,0.22,2479.1,80.12,81.69,33.33
S,0.01,7,0,0.49,-1.07,Jorge Barrosa,0.85,678489,ARI,14.29,16.67,Knuckle Curve,KC,0,0,2742.86,46.05,82.23,100
S,0,2,0,1.54,-1.04,Jorge Barrosa,0.24,678489,ARI,0,0,Slow Curve,CS,0,0,3061,0,72.9,0
S,0.7,2,0,-1.58,-0.27,Jorge Barrosa,0.24,678489,ARI,0,0,Slurve,SV,0,0,2868.5,0,81.2,0
S,0,2,0,0,0,Jorge Barrosa,0.24,678489,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
S,0.42,571,18.56,-0.32,1.32,Ketel Marte,28.25,606466,ARI,50.44,26.5,4-Seam Fastball,FF,5.49,0.24,2305.88,85.07,94.48,68.75
S,0.3,381,22.57,-0.48,0.28,Ketel Marte,18.85,606466,ARI,31.23,32.44,Changeup,CH,29.41,0.22,1724.31,83.68,86.64,71.43
S,0.49,276,19.57,-0.63,0.59,Ketel Marte,13.66,606466,ARI,59.06,21.24,Sinker,SI,5.76,0.46,2210.02,88.58,94.29,70.55
S,0.35,208,29.33,0.23,0.07,Ketel Marte,10.29,606466,ARI,46.63,47.75,Slider,SL,26.4,0.25,2474.86,89.59,86.54,74.23
S,0.21,148,44.59,0.6,0,Ketel Marte,7.32,606466,ARI,60.81,36.21,Sweeper,ST,38.36,0.14,2566.03,85.31,83.29,57.78
S,0.6,145,24.14,0.32,-0.81,Ketel Marte,7.17,606466,ARI,40.69,32.56,Curveball,CU,19.05,0.41,2622.3,85.18,80.92,59.32
S,0.36,120,26.67,0.15,0.7,Ketel Marte,5.94,606466,ARI,49.17,24.59,Cutter,FC,12.96,0.32,2385.47,86.92,89.95,66.1
S,0.19,120,30,-0.88,0.44,Ketel Marte,5.94,606466,ARI,39.17,34.25,Split-Finger,FS,45.45,0.15,1442.34,83.25,86.86,87.23
S,0.24,33,30.3,0.3,-0.83,Ketel Marte,1.63,606466,ARI,48.48,35.29,Knuckle Curve,KC,13.33,0,2538.09,83.41,82.07,56.25
S,0.7,10,10,0,0,Ketel Marte,0.49,606466,ARI,0,30,Unknown,UNK,33.33,0,0,0,0,0
S,0.3,9,33.33,-0.64,-0.31,Ketel Marte,0.45,606466,ARI,33.33,33.33,Slurve,SV,50,0.5,2618,97.75,82.31,66.67
R,0.32,233,23.18,-0.21,1.25,Lourdes Gurriel Jr.,25.13,666971,ARI,54.08,35.51,4-Seam Fastball,FF,10.57,0.27,2300.4,81.04,94.89,67.46
R,0.35,213,28.64,-1.07,0.66,Lourdes Gurriel Jr.,22.98,666971,ARI,59.62,47.67,Sinker,SI,5.22,0.21,2225.24,84.85,94.96,58.27
R,0.27,118,20.34,0.18,0.09,Lourdes Gurriel Jr.,12.73,666971,ARI,28.81,39.29,Slider,SL,28.81,0.15,2422.71,80.01,86.86,76.47
R,0.12,104,37.5,-0.03,0.33,Lourdes Gurriel Jr.,11.22,666971,ARI,35.58,47.76,Changeup,CH,44.83,0.11,1819.8,79.32,86.7,70.27
R,0.09,89,23.6,0.77,0.03,Lourdes Gurriel Jr.,9.6,666971,ARI,33.71,27.12,Sweeper,ST,22.86,0.13,2609.85,81.37,84.14,63.33
R,0.33,77,19.48,0.12,0.76,Lourdes Gurriel Jr.,8.31,666971,ARI,41.56,42.22,Cutter,FC,17.39,0.42,2356.3,83.51,89.51,84.38
R,0,39,53.85,-0.66,0.35,Lourdes Gurriel Jr.,4.21,666971,ARI,35.9,56,Split-Finger,FS,69.57,0,1500.56,71.33,87.46,64.29
R,0.8,37,24.32,0.21,-0.97,Lourdes Gurriel Jr.,3.99,666971,ARI,18.92,20,Curveball,CU,40,1,2741.54,84.37,79.68,57.14
R,0.04,9,0,0.2,-0.54,Lourdes Gurriel Jr.,0.97,666971,ARI,66.67,0,Knuckle Curve,KC,0,0,2440.22,65.85,81.03,100
R,0.06,8,0,-0.43,-0.31,Lourdes Gurriel Jr.,0.86,666971,ARI,37.5,20,Slurve,SV,0,0,2487.88,85.1,84.69,100
L,0.17,27,11.11,-1.36,0.47,Max Kepler,32.53,596146,ARI,55.56,25,Sinker,SI,7.69,0.2,2242.96,87.09,94.34,66.67
L,0.67,20,25,-0.67,1.44,Max Kepler,24.1,596146,ARI,65,28.57,4-Seam Fastball,FF,10,0,2325.9,83.71,94.62,61.54
L,0.21,20,45,-1.13,0.29,Max Kepler,24.1,596146,ARI,35,84.62,Changeup,CH,40,0.25,1869.2,77.13,84.08,57.14
L,1.53,5,20,0.24,0.98,Max Kepler,6.02,596146,ARI,60,50,Cutter,FC,0,0,2317,92.2,89.38,66.67
L,0,4,25,-0.92,0.32,Max Kepler,4.82,596146,ARI,0,75,Split-Finger,FS,33.33,0,1614.25,83,87.32,0
L,0,3,33.33,0.34,-0.16,Max Kepler,3.61,596146,ARI,33.33,50,Slider,SL,50,0,2676.67,73,86.8,100
L,0.04,2,0,0.88,-0.64,Max Kepler,2.41,596146,ARI,50,0,Curveball,CU,0,0,2798.5,73,83.1,100
L,0.01,2,0,1.02,0.54,Max Kepler,2.41,596146,ARI,50,0,Sweeper,ST,0,0,2548.5,97.5,80.35,100
R,0.34,471,20.59,-0.26,1.3,Nolan Arenado,24.39,571448,ARI,48.41,31.69,4-Seam Fastball,FF,15.94,0.21,2335.56,82.95,95.06,76.32
R,0.33,414,29.95,-0.77,0.64,Nolan Arenado,21.44,571448,ARI,54.83,28.34,Sinker,SI,10.73,0.34,2202.62,85.6,94.13,54.63
R,0.23,332,31.93,0.2,0.1,Nolan Arenado,17.19,571448,ARI,41.57,34.02,Slider,SL,32,0.23,2474.36,78.11,86.63,60.87
R,0.24,198,29.8,0.61,0.04,Nolan Arenado,10.25,571448,ARI,40.91,30.77,Sweeper,ST,29.27,0.09,2594.09,77.68,83.62,56.79
R,0.25,179,26.26,0.01,0.33,Nolan Arenado,9.27,571448,ARI,36.87,38.94,Changeup,CH,30.11,0.2,1808.82,81.28,86.24,74.24
R,0.42,174,26.44,0.12,0.62,Nolan Arenado,9.01,571448,ARI,39.08,16.04,Cutter,FC,31.03,0.36,2378.06,86.48,89.38,60.29
R,0.27,81,34.57,0.1,-0.91,Nolan Arenado,4.19,571448,ARI,54.32,37.84,Curveball,CU,13.51,0.14,2655.72,82.32,79.29,52.27
R,0.09,37,32.43,-0.73,0.34,Nolan Arenado,1.92,571448,ARI,37.84,60.87,Split-Finger,FS,38.46,0,1384.05,66.25,85.7,85.71
R,0.05,27,22.22,0.35,-0.75,Nolan Arenado,1.4,571448,ARI,25.93,30,Knuckle Curve,KC,36.36,0.17,2505.07,73.91,82.37,71.43
R,0.13,10,10,-0.2,-0.33,Nolan Arenado,0.52,571448,ARI,20,50,Slurve,SV,16.67,0.33,2438,61.98,85.11,100
R,0,7,14.29,0,0,Nolan Arenado,0.36,571448,ARI,0,14.29,Unknown,UNK,0,0,0,0,0,0
R,0,1,0,0.74,-0.89,Nolan Arenado,0.05,571448,ARI,0,0,Slow Curve,CS,0,0,2385,0,74.7,0
L,0.24,155,23.87,-0.59,1.32,Pavin Smith,31.31,656976,ARI,61.29,30,4-Seam Fastball,FF,6.49,0.11,2350.19,79.49,94.86,62.11
L,0.37,89,19.1,-1.09,0.52,Pavin Smith,17.98,656976,ARI,52.81,19.05,Sinker,SI,5,0.29,2315.72,89.91,95.12,68.09
L,0.09,68,22.06,0.25,0.09,Pavin Smith,13.74,656976,ARI,25,9.8,Slider,SL,15.38,0,2532.51,80.44,87.52,47.06
L,0.35,49,22.45,-1.14,0.16,Pavin Smith,9.9,656976,ARI,46.94,7.69,Changeup,CH,43.48,0.22,1597.39,76.52,86.77,91.3
L,0.14,40,30,0.22,0.55,Pavin Smith,8.08,656976,ARI,70,58.33,Cutter,FC,17.86,0.13,2419.72,85.37,90.59,75
L,0.1,38,26.32,1.07,0.15,Pavin Smith,7.68,656976,ARI,26.32,35.71,Sweeper,ST,28.57,0,2628.84,70.48,85.42,40
L,0.18,33,39.39,0.83,-1.07,Pavin Smith,6.67,656976,ARI,63.64,50,Curveball,CU,9.09,0,2696.27,78.9,80.37,23.81
L,0.18,12,33.33,-1.05,0.36,Pavin Smith,2.42,656976,ARI,41.67,28.57,Split-Finger,FS,50,0,1487,70.93,87.27,80
L,0.54,11,27.27,0.65,-1.08,Pavin Smith,2.22,656976,ARI,72.73,0,Knuckle Curve,KC,0,1,2619.36,91.23,82.25,37.5
R,0.21,143,26.57,-0.2,1.32,Tim Tawa,30.17,694374,ARI,55.94,28.57,4-Seam Fastball,FF,14.1,0.04,2295.55,76.67,94.31,75
R,0.42,77,22.08,-0.79,0.68,Tim Tawa,16.24,694374,ARI,46.75,17.07,Sinker,SI,10,0.21,2167.7,80.81,94.33,63.89
R,0.28,65,24.62,0.11,0.21,Tim Tawa,13.71,694374,ARI,40,33.33,Slider,SL,31.43,0.28,2459.35,79.78,87.33,84.62
R,0.13,51,37.25,0.57,0.1,Tim Tawa,10.76,694374,ARI,35.29,39.39,Sweeper,ST,45.45,0,2592.51,83.2,83.25,50
R,0.41,48,35.42,0.02,0.7,Tim Tawa,10.13,694374,ARI,52.08,30.43,Cutter,FC,28.57,0.43,2378.42,80.88,88.94,56
R,0.38,36,16.67,0.39,0.42,Tim Tawa,7.59,694374,ARI,41.67,42.86,Changeup,CH,18.18,0.09,1608.64,92.53,84.71,86.67
R,0.05,27,22.22,-0.85,0.24,Tim Tawa,5.7,694374,ARI,22.22,28.57,Split-Finger,FS,40,0,1534.15,83.72,88.79,66.67
R,0.74,20,15,0.21,-0.74,Tim Tawa,4.22,694374,ARI,25,33.33,Curveball,CU,0,0.5,2631.15,76.38,80.84,60
R,0.29,7,28.57,0.08,-1.03,Tim Tawa,1.48,694374,ARI,14.29,50,Knuckle Curve,KC,33.33,0.33,2524.86,89.3,79.46,0
R,0.51,167,25.15,-0.44,1.35,Tommy Troy,22.54,694371,ARI,49.7,27.38,4-Seam Fastball,FF,8.57,0.41,2304.08,85.29,95.13,56.63
R,0.21,164,26.83,-1.03,0.49,Tommy Troy,22.13,694371,ARI,57.93,23.19,Sinker,SI,11.69,0.18,2247.49,76.55,94.1,64.21
R,0.26,155,34.84,0.21,0.14,Tommy Troy,20.92,694371,ARI,43.23,27.27,Slider,SL,45.45,0.18,2518.1,72.68,86.72,62.69
R,0.28,102,27.45,0.89,0.08,Tommy Troy,13.77,694371,ARI,47.06,27.78,Sweeper,ST,28.57,0.08,2614,80.38,83.89,70.83
R,0.28,55,43.64,-0.3,0.24,Tommy Troy,7.42,694371,ARI,49.09,32.14,Changeup,CH,48.15,0.29,1665.73,77.91,85.65,66.67
R,0.05,46,26.09,0.09,-1.07,Tommy Troy,6.21,694371,ARI,32.61,29.03,Curveball,CU,20,0.14,2746.24,75.6,79.57,40
R,0.29,35,25.71,0.2,0.51,Tommy Troy,4.72,694371,ARI,54.29,43.75,Cutter,FC,9.52,0.31,2386.37,82.24,88.93,73.68
R,0,8,12.5,-0.78,0.32,Tommy Troy,1.08,694371,ARI,25,0,Split-Finger,FS,50,0,1375.25,94,85.15,100
R,0.49,4,50,0.42,-0.63,Tommy Troy,0.54,694371,ARI,25,66.67,Knuckle Curve,KC,66.67,0,2377.25,89.4,87.7,100
R,0.29,4,0,-0.89,-0.5,Tommy Troy,0.54,694371,ARI,50,50,Slurve,SV,0,0,2222.75,88.15,82.42,50
R,0,1,0,0,0,Tommy Troy,0.13,694371,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.32,229,31.88,-0.8,0.64,,21.89,699912,ARI,58.08,33.33,Sinker,SI,9.28,0.35,2200.25,81.29,94.39,48.87
R,0.3,211,26.54,-0.22,1.29,,20.17,699912,ARI,57.82,33.71,4-Seam Fastball,FF,14.02,0.21,2310.18,79.83,94.69,63.11
R,0.26,190,25.26,0.25,0.16,,18.16,699912,ARI,46.84,38.61,Slider,SL,18.81,0.17,2460.84,81.64,86.1,69.66
R,0.33,186,32.8,-0.21,1.23,,24.83,814439,ARI,54.84,25,4-Seam Fastball,FF,24.05,0.21,2332.93,79.57,94.7,56.86
L,0.3,157,32.48,-0.53,1.31,,30.78,677950,ARI,47.77,62.2,4-Seam Fastball,FF,22.68,0.16,2313.24,83.42,95.03,61.33
R,0.3,142,33.1,-0.96,0.59,,18.96,814439,ARI,64.08,13.73,Sinker,SI,18.03,0.25,2239.17,83.27,94.15,59.34
R,0.16,134,41.04,0.9,-0.05,,17.89,814439,ARI,44.03,29.33,Sweeper,ST,54.1,0.12,2644.82,81.53,84.35,66.1
R,0.17,117,21.37,0.01,1.26,,33.43,694410,ARI,62.39,18.18,4-Seam Fastball,FF,5.36,0.07,2261.12,84.48,94.68,65.75
R,0.39,108,36.11,0.11,0.66,,10.33,699912,ARI,50.93,33.96,Cutter,FC,17.39,0.3,2387.64,78.25,89.1,50.91
R,0.11,102,31.37,0.44,0.44,,9.75,699912,ARI,25.49,44.74,Changeup,CH,43.4,0.14,1763.74,75.82,84.7,73.08
R,0.31,96,35.42,0.99,0.11,,9.18,699912,ARI,45.83,30.77,Sweeper,ST,36.84,0.38,2693.29,76.82,83.94,50
R,0.27,92,40.22,0.07,0.08,,12.28,814439,ARI,51.09,28.89,Slider,SL,40,0.37,2494.34,84.31,86.71,57.45
R,0.38,85,27.06,0.11,0.56,,11.35,814439,ARI,71.76,25,Cutter,FC,15.38,0.38,2402.64,80.91,89.21,75.41
L,0.28,63,33.33,0.11,0.08,,12.35,677950,ARI,47.62,36.36,Slider,SL,38.24,0.19,2447.71,76.79,86.77,73.33
L,0.31,59,18.64,-1.1,0.28,,11.57,677950,ARI,44.07,24.24,Changeup,CH,28.12,0.36,1702.56,80.46,87.51,92.31
L,0.15,59,27.12,0.66,-0.88,,11.57,677950,ARI,42.37,47.06,Curveball,CU,22.58,0,2597.25,77.7,80.72,60
R,0.49,57,35.09,0.1,0.18,,16.29,694410,ARI,47.37,23.33,Slider,SL,30.43,0.21,2405.3,90.39,87.26,59.26
R,0.2,57,43.86,0.23,-0.81,,5.45,699912,ARI,31.58,58.97,Curveball,CU,46.15,0.5,2584.61,69.1,80.16,88.89
L,0.17,55,20,-0.45,1.46,,39.01,467793,ARI,50.91,44.44,4-Seam Fastball,FF,14.29,0,2338.64,82.78,94.52,82.14
L,0.3,52,30.77,-0.25,0.79,,10.2,677950,ARI,59.62,23.81,Sinker,SI,22.22,0.2,2197.63,84.08,94.15,70.97
R,0.17,50,40,-0.17,0.49,,14.29,694410,ARI,60,0,Sinker,SI,0,0.12,2197.16,78.1,93.5,40
