hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,batting_avg,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
L,0.04,32,25,-0.65,1.38,Adrian Del Castillo,28.83,680728,ARI,56.25,42.86,4-Seam Fastball,FF,20,0,2337.59,82.99,94.17,77.78
L,0.08,21,19.05,-1.19,0.49,Adrian Del Castillo,18.92,680728,ARI,52.38,0,Changeup,CH,12.5,0,1520.57,84.41,83.51,72.73
L,0.08,21,28.57,-0.67,0.52,Adrian Del Castillo,18.92,680728,ARI,57.14,11.11,Sinker,SI,0,0,2340.95,81.66,95.37,50
L,0.12,19,52.63,0.3,-0.07,Adrian Del Castillo,17.12,680728,ARI,31.58,61.54,Slider,SL,66.67,0.12,2549.32,87.1,86.11,66.67
L,0.74,8,0,0.27,0.89,Adrian Del Castillo,7.21,680728,ARI,37.5,60,Cutter,FC,0,0.6,2475.5,97.84,90.24,100
L,0,4,75,1.32,-0.16,Adrian Del Castillo,3.6,680728,ARI,75,0,Sweeper,ST,0,0,2415.25,0,82.68,0
L,0.18,3,66.67,-0.26,-0.98,Adrian Del Castillo,2.7,680728,ARI,33.33,0,Curveball,CU,0,0,2626.33,57.4,80.23,100
L,0,3,66.67,0.77,-1.31,Adrian Del Castillo,2.7,680728,ARI,0,66.67,Knuckle Curve,KC,100,0,2753.67,0,80.17,0
L,0.23,114,32.46,-0.46,1.32,Corbin Carroll,34.44,682998,ARI,42.11,22.73,4-Seam Fastball,FF,47.17,0.06,2338.64,80.07,94.93,79.17
L,0.32,82,36.59,-0.26,0.72,Corbin Carroll,24.77,682998,ARI,58.54,14.71,Sinker,SI,11.11,0.07,2283.96,80.24,95.02,45.83
L,0.43,45,28.89,-1.09,0.14,Corbin Carroll,13.6,682998,ARI,44.44,56,Changeup,CH,27.59,0.29,1737.73,84.21,85.87,75
L,0.19,35,14.29,0.14,0.67,Corbin Carroll,10.57,682998,ARI,37.14,63.64,Cutter,FC,18.52,0.25,2417.89,79.4,90.25,100
L,0.06,14,14.29,-1.07,-0.04,Corbin Carroll,4.23,682998,ARI,50,28.57,Sweeper,ST,12.5,0,2640.71,80.4,81.85,85.71
L,0.45,12,8.33,-0.7,0.42,Corbin Carroll,3.63,682998,ARI,25,44.44,Split-Finger,FS,14.29,0,1210.75,76.9,87.16,100
L,0,10,10,0.12,0.19,Corbin Carroll,3.02,682998,ARI,30,42.86,Slider,SL,0,0,2499.4,67.18,88.3,66.67
L,0,9,44.44,-0.05,-1.26,Corbin Carroll,2.72,682998,ARI,22.22,14.29,Curveball,CU,100,0,2648.33,0,82.09,0
L,0,4,0,0,0,Corbin Carroll,1.21,682998,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
L,0.46,3,0,0.31,-0.95,Corbin Carroll,0.91,682998,ARI,33.33,50,Knuckle Curve,KC,0,0.5,2833.33,95.9,83.33,100
L,0.2,3,66.67,-0.81,-0.24,Corbin Carroll,0.91,682998,ARI,100,0,Slurve,SV,0,0.5,2134.67,107.2,82.87,33.33
R,0.46,108,29.63,-0.9,0.61,Gabriel Moreno,35.53,672515,ARI,65.74,10.81,Sinker,SI,5.26,0.48,2248.4,81.85,94.77,47.89
R,0.29,62,30.65,-0.22,1.37,Gabriel Moreno,20.39,672515,ARI,51.61,26.67,4-Seam Fastball,FF,8,0.17,2314.42,82.74,94.83,53.12
R,0.21,51,27.45,0.25,0.09,Gabriel Moreno,16.78,672515,ARI,39.22,19.35,Slider,SL,23.53,0.2,2542.8,86.91,87.11,55
R,0.38,22,18.18,-0.31,0.27,Gabriel Moreno,7.24,672515,ARI,18.18,38.89,Changeup,CH,36.36,0.38,1856.18,89.64,84.34,100
R,0.01,22,36.36,0.07,0.76,Gabriel Moreno,7.24,672515,ARI,45.45,25,Cutter,FC,0,0,2377.95,69.2,90.11,10
R,0.51,18,11.11,0.65,-1.02,Gabriel Moreno,5.92,672515,ARI,38.89,18.18,Curveball,CU,0,0,2859.94,84.14,79.44,42.86
R,0.7,13,0,1.14,0.32,Gabriel Moreno,4.28,672515,ARI,7.69,25,Sweeper,ST,0,0,2564.08,63.93,84.83,0
R,0,4,25,-0.92,-0.43,Gabriel Moreno,1.32,672515,ARI,25,0,Slurve,SV,0,0,2203.75,0,82.82,0
R,0.16,4,0,-0.97,0.29,Gabriel Moreno,1.32,672515,ARI,100,0,Split-Finger,FS,0,0,1570.5,88.7,87.85,100
S,0.27,110,26.36,-0.42,1.31,Geraldo Perdomo,32.93,672695,ARI,55.45,30.61,4-Seam Fastball,FF,10.42,0.22,2340.7,80.12,95.31,54.1
S,0.32,72,29.17,-0.52,0.65,Geraldo Perdomo,21.56,672695,ARI,69.44,9.09,Sinker,SI,3.33,0.43,2234.29,87.21,94.51,56
S,0.36,43,27.91,0.15,0.82,Geraldo Perdomo,12.87,672695,ARI,62.79,6.25,Cutter,FC,17.65,0.4,2372.74,80.9,90.53,59.26
S,0.2,39,23.08,-0.9,0.07,Geraldo Perdomo,11.68,672695,ARI,30.77,33.33,Changeup,CH,14.29,0,1760.08,74.44,85.75,41.67
S,0.48,36,25,-0.09,0.17,Geraldo Perdomo,10.78,672695,ARI,27.78,11.54,Slider,SL,37.5,0.43,2547.08,80.32,87.24,50
S,0.58,22,18.18,0.59,-1.02,Geraldo Perdomo,6.59,672695,ARI,22.73,5.88,Curveball,CU,0,0.5,2778.68,82.4,79.86,20
S,0.11,5,20,-1.45,-0.19,Geraldo Perdomo,1.5,672695,ARI,40,0,Sweeper,ST,0,0,2584.8,88.9,77.92,50
S,0,4,50,-0.97,0.45,Geraldo Perdomo,1.2,672695,ARI,50,100,Split-Finger,FS,50,0,1574.5,88.9,87.1,100
S,0,3,66.67,-0.72,-0.17,Geraldo Perdomo,0.9,672695,ARI,0,66.67,Slurve,SV,100,0,2171.33,0,84.5,0
S,0.14,25,36,-0.35,1.34,Ildemaro Vargas,25.51,545121,ARI,64,22.22,4-Seam Fastball,FF,16.67,0.2,2297.16,82.67,94.8,62.5
S,0.23,24,45.83,-0.7,0.6,Ildemaro Vargas,24.49,545121,ARI,70.83,42.86,Sinker,SI,10,0,2270.5,81.99,96.05,41.18
S,0.33,20,25,-0.04,0.51,Ildemaro Vargas,20.41,545121,ARI,55,11.11,Cutter,FC,36.36,0.33,2331.7,73.01,89.32,90.91
S,0.14,11,18.18,-0.64,0.3,Ildemaro Vargas,11.22,545121,ARI,27.27,37.5,Changeup,CH,20,0,1528.91,60.8,85.72,66.67
S,0.72,7,42.86,-0.17,-1.32,Ildemaro Vargas,7.14,545121,ARI,71.43,50,Curveball,CU,0,0.5,2827.57,74.57,80.81,40
S,0,3,0,-0.34,0.17,Ildemaro Vargas,3.06,545121,ARI,0,33.33,Slider,SL,0,0,2708.67,83,87.7,0
S,0,2,100,0.74,-0.62,Ildemaro Vargas,2.04,545121,ARI,100,0,Knuckle Curve,KC,0,0,2585,0,85.4,0
S,0,2,0,-1.31,0.16,Ildemaro Vargas,2.04,545121,ARI,0,0,Split-Finger,FS,0,0,1154,0,88.3,0
S,0,2,0,1.18,0.28,Ildemaro Vargas,2.04,545121,ARI,100,0,Sweeper,ST,0,0,2587,101.8,86.1,100
S,0.59,1,0,-1,-0.37,Ildemaro Vargas,1.02,545121,ARI,0,100,Slurve,SV,0,1,2186,101.1,81.3,0
S,0,1,0,0,0,Ildemaro Vargas,1.02,545121,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
S,0.14,10,0,-0.9,1.12,Jorge Barrosa,26.32,678489,ARI,60,0,4-Seam Fastball,FF,0,0.33,2295.6,74.33,95,100
S,0.12,8,25,1.38,-0.55,Jorge Barrosa,21.05,678489,ARI,50,50,Curveball,CU,0,0,2781.25,71.2,77.75,50
S,0,8,0,-1.42,0.3,Jorge Barrosa,21.05,678489,ARI,25,0,Sinker,SI,0,0,2220,90.9,94.42,100
S,0,6,0,-1.22,-0.12,Jorge Barrosa,15.79,678489,ARI,0,33.33,Changeup,CH,0,0,1886,0,88.03,0
S,0.7,6,0,0.15,0.4,Jorge Barrosa,15.79,678489,ARI,33.33,0,Cutter,FC,0,0,2270.67,0,90.77,100
S,0.4,70,25.71,-0.99,0.06,Ketel Marte,24.91,606466,ARI,35.71,33.33,Changeup,CH,28.12,0.12,1744.13,87.14,85.51,68
S,0.48,62,20.97,-0.8,0.46,Ketel Marte,22.06,606466,ARI,58.06,23.08,Sinker,SI,10.81,0.41,2256.68,85.85,94.07,86.11
S,0.45,56,10.71,-0.58,1.32,Ketel Marte,19.93,606466,ARI,53.57,15.38,4-Seam Fastball,FF,0,0.33,2296.36,87.71,94.71,83.33
S,0.12,25,32,0.41,0.08,Ketel Marte,8.9,606466,ARI,48,61.54,Slider,SL,36.84,0.2,2596.04,91.57,86.81,91.67
S,0.41,20,30,0.18,0.62,Ketel Marte,7.12,606466,ARI,45,27.27,Cutter,FC,33.33,0.33,2442.25,81.4,89.48,66.67
S,1.4,17,17.65,0.64,-0.87,Ketel Marte,6.05,606466,ARI,29.41,33.33,Curveball,CU,0,0.67,2607.65,83.94,81.74,40
S,0.54,16,25,-1.06,0.34,Ketel Marte,5.69,606466,ARI,18.75,15.38,Split-Finger,FS,80,1,1576.75,98.3,88.58,100
S,0,8,50,0.4,-0.75,Ketel Marte,2.85,606466,ARI,50,0,Knuckle Curve,KC,0,0,2672.88,72.2,83.51,50
S,0,4,0,0.66,-0.15,Ketel Marte,1.42,606466,ARI,25,0,Sweeper,ST,0,0,2609.25,100.9,82.92,100
S,0,2,0,0,0,Ketel Marte,0.71,606466,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
S,0.31,1,0,-1.11,-0.33,Ketel Marte,0.36,606466,ARI,100,0,Slurve,SV,0,1,2205,93.7,82.1,100
R,0.45,74,32.43,-1.04,0.7,Lourdes Gurriel Jr.,33.64,666971,ARI,59.46,46.67,Sinker,SI,0,0.3,2225.34,89.12,94.99,50
R,0.23,39,20.51,-0.18,1.32,Lourdes Gurriel Jr.,17.73,666971,ARI,58.97,31.25,4-Seam Fastball,FF,4.76,0,2290.85,76.98,95.46,69.57
R,0.3,32,21.88,0.42,0.07,Lourdes Gurriel Jr.,14.55,666971,ARI,28.12,21.74,Slider,SL,46.15,0.29,2480.47,83.71,85.84,88.89
R,0.11,25,28,0.94,0.11,Lourdes Gurriel Jr.,11.36,666971,ARI,24,36.84,Sweeper,ST,36.36,0.25,2524.68,77.86,84.97,66.67
R,0,21,42.86,-0.41,0.05,Lourdes Gurriel Jr.,9.55,666971,ARI,38.1,38.46,Changeup,CH,50,0,1631.52,66.44,86.15,62.5
R,0.25,16,6.25,0.26,0.69,Lourdes Gurriel Jr.,7.27,666971,ARI,37.5,60,Cutter,FC,8.33,0.44,2338.25,91.73,90.32,100
R,0,10,20,1.03,-0.94,Lourdes Gurriel Jr.,4.55,666971,ARI,10,0,Curveball,CU,100,0,3023.1,0,78.85,100
R,0.06,2,0,-1.06,-0.48,Lourdes Gurriel Jr.,0.91,666971,ARI,0,50,Slurve,SV,0,0,2234.5,76.5,82.8,0
R,0,1,0,0.35,-1.21,Lourdes Gurriel Jr.,0.45,666971,ARI,100,0,Knuckle Curve,KC,0,0,2794,78.4,78.6,100
L,0.17,34,11.76,-1.36,0.55,Max Kepler,30.09,596146,ARI,55.88,20,Sinker,SI,6.67,0.18,2245.62,86.6,94.12,63.16
L,0.22,27,40.74,-1.14,0.29,Max Kepler,23.89,596146,ARI,40.74,81.25,Changeup,CH,35,0.22,1912.85,74.32,83.61,63.64
L,0.46,25,24,-0.73,1.45,Max Kepler,22.12,596146,ARI,68,37.5,4-Seam Fastball,FF,7.14,0,2337.6,82.55,94.32,64.71
L,1.53,8,25,0.2,0.93,Max Kepler,7.08,596146,ARI,50,50,Cutter,FC,0,0,2309.75,87,89.12,50
L,0,8,25,-0.92,0.32,Max Kepler,7.08,596146,ARI,0,75,Split-Finger,FS,33.33,0,1614.25,83,87.32,0
L,0,5,40,0.25,-0.28,Max Kepler,4.42,596146,ARI,20,50,Slider,SL,66.67,0,2695.4,73,86.66,100
L,0.04,4,0,0.88,-0.64,Max Kepler,3.54,596146,ARI,50,0,Curveball,CU,0,0,2798.5,73,83.1,100
L,0.01,2,0,1.02,0.54,Max Kepler,1.77,596146,ARI,50,0,Sweeper,ST,0,0,2548.5,97.5,80.35,100
R,0.31,83,16.87,-1.09,0.67,Nolan Arenado,32.42,571448,ARI,55.42,24.32,Sinker,SI,6.82,0.46,2275.86,85.45,94.37,76.09
R,0.11,56,30.36,-0.6,1.34,Nolan Arenado,21.88,571448,ARI,44.64,38.71,4-Seam Fastball,FF,26.67,0.08,2318.14,78.47,94.86,72
R,0.15,35,40,0.33,0.09,Nolan Arenado,13.67,571448,ARI,57.14,6.67,Slider,SL,46.15,0.33,2573.69,83.31,87.3,60
R,0.53,25,32,0.22,0.6,Nolan Arenado,9.77,571448,ARI,24,21.05,Cutter,FC,0,0.5,2480.52,79.67,89.95,33.33
R,0.31,21,23.81,0.66,0.11,Nolan Arenado,8.2,571448,ARI,38.1,53.85,Sweeper,ST,28.57,0,2626.57,85.94,83.67,87.5
R,0.04,18,27.78,-0.58,0.03,Nolan Arenado,7.03,571448,ARI,27.78,61.54,Changeup,CH,27.27,0,1856.56,75.66,84.87,60
R,0.02,7,57.14,0.39,-1.02,Nolan Arenado,2.73,571448,ARI,71.43,50,Curveball,CU,33.33,0,2663.57,89.6,80.51,40
R,0,5,0,0.58,-1.4,Nolan Arenado,1.95,571448,ARI,0,0,Knuckle Curve,KC,0,0,2827.2,0,80.66,0
R,0.7,4,0,-0.84,0.32,Nolan Arenado,1.56,571448,ARI,0,0,Split-Finger,FS,0,0,1542.5,0,87.7,0
R,0,2,50,-0.85,-0.28,Nolan Arenado,0.78,571448,ARI,0,50,Slurve,SV,100,0,2181,0,83.2,0
L,0.38,54,16.67,-1.26,0.33,Pavin Smith,27.55,656976,ARI,38.89,21.21,Sinker,SI,0,0.14,2290.72,87.78,94.62,57.14
L,0.21,46,13.04,-0.63,1.26,Pavin Smith,23.47,656976,ARI,56.52,25,4-Seam Fastball,FF,4,0.08,2287.5,83.32,94.76,76.92
L,0.28,27,14.81,-1.06,-0.03,Pavin Smith,13.78,656976,ARI,48.15,14.29,Changeup,CH,15.38,0,1685.11,66.84,85.31,84.62
L,0.17,22,31.82,0.13,0.61,Pavin Smith,11.22,656976,ARI,72.73,66.67,Cutter,FC,0,0.25,2394.5,87.88,90.1,56.25
L,0,16,12.5,0.72,0.13,Pavin Smith,8.16,656976,ARI,12.5,7.14,Slider,SL,0,0,2601.44,63.4,86.51,50
L,0,14,85.71,0.93,-0.99,Pavin Smith,7.14,656976,ARI,92.86,100,Curveball,CU,100,0,2672.57,0,80.06,0
L,0.18,10,40,-1,0.34,Pavin Smith,5.1,656976,ARI,60,50,Split-Finger,FS,50,0,1573,66.95,87.54,100
L,0,5,0,0.85,-0.09,Pavin Smith,2.55,656976,ARI,0,40,Sweeper,ST,0,0,2415.6,92,85.96,0
L,0,2,0,0.75,-0.57,Pavin Smith,1.02,656976,ARI,0,0,Knuckle Curve,KC,0,0,2495,0,85,0
R,0.59,15,26.67,-1.24,0.68,Tim Tawa,48.39,694374,ARI,46.67,12.5,Sinker,SI,20,0,2218.87,84.25,95.8,57.14
R,0,6,33.33,1.24,0.18,Tim Tawa,19.35,694374,ARI,33.33,25,Sweeper,ST,50,0,2605.33,72.3,86.4,50
R,0,3,33.33,-0.37,1.22,Tim Tawa,9.68,694374,ARI,100,0,4-Seam Fastball,FF,33.33,0,2114.67,79.4,96.7,100
R,0.32,3,33.33,0.51,-1.46,Tim Tawa,9.68,694374,ARI,0,66.67,Knuckle Curve,KC,50,0.5,2797.33,79.1,78,0
R,0.26,2,50,0.16,0.62,Tim Tawa,6.45,694374,ARI,100,0,Cutter,FC,0,0,2133.5,54.1,92.05,50
R,0,1,0,1.11,-0.63,Tim Tawa,3.23,694374,ARI,100,0,Curveball,CU,0,0,2539,0,85.1,100
R,0.07,1,0,0.52,0.17,Tim Tawa,3.23,694374,ARI,100,0,Slider,SL,0,0,2518,85.4,88.4,100
R,0.2,72,23.61,-1.1,0.52,Tommy Troy,28.69,694371,ARI,48.61,32.43,Sinker,SI,6.06,0.12,2239.32,72.62,93.2,60
R,0.53,43,23.26,-0.5,1.36,Tommy Troy,17.13,694371,ARI,58.14,50,4-Seam Fastball,FF,8,0.33,2283.81,83.47,95.16,64
R,0.26,43,32.56,0.4,0.15,Tommy Troy,17.13,694371,ARI,48.84,31.82,Slider,SL,33.33,0.25,2514.49,78.98,86.53,52.38
R,0.15,33,36.36,-0.43,0.1,Tommy Troy,13.15,694371,ARI,42.42,36.84,Changeup,CH,50,0.25,1688.21,79,86,78.57
R,0.08,23,17.39,0.88,0.14,Tommy Troy,9.16,694371,ARI,30.43,31.25,Sweeper,ST,33.33,0,2564.43,80.65,82.74,100
R,0.09,14,21.43,-0.27,-1.32,Tommy Troy,5.58,694371,ARI,28.57,30,Curveball,CU,20,0.33,2760.5,59.6,81.54,50
R,0.13,10,50,0.3,0.52,Tommy Troy,3.98,694371,ARI,40,66.67,Cutter,FC,40,0,2410.9,77.6,90.34,25
R,0,6,0,-1.06,0.44,Tommy Troy,2.39,694371,ARI,33.33,0,Split-Finger,FS,0,0,1571.67,94,87.8,100
R,0.29,4,0,-0.89,-0.5,Tommy Troy,1.59,694371,ARI,50,50,Slurve,SV,0,0,2222.75,88.15,82.42,50
R,0,2,0,0,0,Tommy Troy,0.8,694371,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.49,1,0,0.06,-0.18,Tommy Troy,0.4,694371,ARI,100,0,Knuckle Curve,KC,0,0,2638,89.4,88.1,100
R,0.27,20,25,-0.08,1.37,,29.41,694410,ARI,65,0,4-Seam Fastball,FF,12.5,0.17,2236.65,89.84,95.24,61.54
R,0,16,62.5,-0.67,0.38,,23.53,694410,ARI,62.5,0,Sinker,SI,0,0,2109.44,49.1,91.82,20
R,0,13,46.15,0.19,0.25,,19.12,694410,ARI,46.15,14.29,Slider,SL,50,0,2302.85,61.9,87.22,16.67
R,0.7,5,20,0.08,-1.23,,7.35,694410,ARI,40,0,Curveball,CU,0,0,2755.6,79.3,81.9,50
R,0.35,5,20,-0.42,0,,7.35,694410,ARI,20,50,Sweeper,ST,33.33,0,2542.2,74.2,79.58,100
R,0.19,4,0,0,-0.25,,5.88,694410,ARI,25,0,Changeup,CH,0,0,1729.5,44.2,82.92,100
R,0.41,3,0,-0.04,0.81,,4.41,694410,ARI,100,0,Cutter,FC,0,0.5,2468,82.17,90.43,100
R,0,2,0,-1.12,-0.42,,2.94,694410,ARI,0,0,Slurve,SV,0,0,2252.5,0,83.55,0
R,0.37,66,30.3,0.34,1.34,Alika Williams,31.13,675961,ATH,54.55,26.67,4-Seam Fastball,FF,35,0.43,2279.7,77.56,92.69,88.89
R,0.13,35,42.86,-0.16,-0.02,Alika Williams,16.51,675961,ATH,54.29,62.5,Slider,SL,33.33,0,2528.57,75.03,87.57,57.89
R,0.04,33,36.36,0.55,0.26,Alika Williams,15.57,675961,ATH,48.48,35.29,Sweeper,ST,28.57,0,2660.33,81.5,84.41,50
R,0.38,32,9.38,-1.03,0.72,Alika Williams,15.09,675961,ATH,56.25,28.57,Sinker,SI,0,0.29,2185.22,66.76,95.64,83.33
R,0.26,28,14.29,1.04,0.56,Alika Williams,13.21,675961,ATH,35.71,44.44,Changeup,CH,25,0.4,1705.29,76.22,82.9,80
R,0,10,40,0.51,-0.74,Alika Williams,4.72,675961,ATH,30,28.57,Curveball,CU,66.67,0,2766,71.8,80.4,33.33
R,0.44,6,0,-0.14,0.68,Alika Williams,2.83,675961,ATH,50,66.67,Cutter,FC,0,1,2338.83,74.56,87.82,100
R,0.72,2,0,-0.88,0.28,Alika Williams,0.94,675961,ATH,50,0,Split-Finger,FS,0,1,1224.5,103.8,87.5,100
R,0.23,11,45.45,-0.81,1.51,Brian Serven,64.71,661531,ATH,45.45,16.67,4-Seam Fastball,FF,50,0.33,2685.82,82.6,97.12,100
R,0.09,2,50,0.32,0.15,Brian Serven,11.76,661531,ATH,100,0,Cutter,FC,0,0,2439.5,73,90.45,50
R,0,2,50,0.17,-0.08,Brian Serven,11.76,661531,ATH,50,0,Slider,SL,0,0,2489.5,0,85.3,0
R,0,1,0,-1.21,1.25,Brian Serven,5.88,661531,ATH,0,0,Sinker,SI,0,0,2715,0,98.6,0
R,0,1,0,0.79,-0.18,Brian Serven,5.88,661531,ATH,0,0,Sweeper,ST,0,0,3133,0,86.3,0
L,0.15,22,22.73,-0.78,1.26,Carlos Cortes,27.16,666126,ATH,40.91,38.46,4-Seam Fastball,FF,0,0.33,2417.23,82.21,96.18,55.56
L,0.21,22,36.36,-1.38,0.63,Carlos Cortes,27.16,666126,ATH,68.18,28.57,Sinker,SI,0,0.17,2311.45,88.3,97.17,46.67
L,0.18,15,33.33,0.15,0.29,Carlos Cortes,18.52,666126,ATH,53.33,0,Slider,SL,0,0.2,2554.6,89.88,87.85,62.5
L,0.22,6,33.33,1.02,0.45,Carlos Cortes,7.41,666126,ATH,83.33,100,Sweeper,ST,20,1,2540.67,79.03,84.62,80
L,0.04,5,40,-1.34,-0.09,Carlos Cortes,6.17,666126,ATH,40,100,Changeup,CH,40,0,2005.4,79,92.28,100
L,0,4,50,0.45,-0.69,Carlos Cortes,4.94,666126,ATH,25,33.33,Curveball,CU,100,0,2670,0,83.25,0
L,0.33,4,50,0.21,0.4,Carlos Cortes,4.94,666126,ATH,100,0,Cutter,FC,33.33,0.5,2166,100.65,89.88,75
L,0,3,0,-0.94,0.16,Carlos Cortes,3.7,666126,ATH,0,33.33,Split-Finger,FS,0,0,1275.33,0,86.13,0
R,0,50,20,0.61,1.39,Colby Thomas,39.68,687515,ATH,46,37.04,4-Seam Fastball,FF,28.12,0,2306.5,73.47,93.69,95.65
R,0.39,36,22.22,-0.36,-0.08,Colby Thomas,28.57,687515,ATH,72.22,40,Slider,SL,8.33,0.44,2512.56,88.2,86.91,76.92
R,0.11,16,25,1.12,0.56,Colby Thomas,12.7,687515,ATH,37.5,60,Changeup,CH,33.33,0.25,1733.44,88.65,81.88,100
R,0.1,7,14.29,-0.36,-0.2,Colby Thomas,5.56,687515,ATH,71.43,100,Sweeper,ST,20,0,2729.43,83.78,85.23,60
R,1.13,6,33.33,-0.95,-1.12,Colby Thomas,4.76,687515,ATH,100,0,Curveball,CU,33.33,1,2490.33,92.35,73.07,100
R,0,6,33.33,0.16,0.69,Colby Thomas,4.76,687515,ATH,100,0,Cutter,FC,0,0,2403,69.45,88.13,66.67
R,0.18,2,0,0.1,0.68,Colby Thomas,1.59,687515,ATH,100,0,Sinker,SI,0,0,2062,94.9,93.8,100
R,0,2,0,-0.92,0.06,Colby Thomas,1.59,687515,ATH,0,50,Split-Finger,FS,0,0,1228,0,86.9,0
R,0,1,100,-0.4,-0.69,Colby Thomas,0.79,687515,ATH,100,0,Knuckle Curve,KC,0,0,2174,0,78.6,0
R,0.28,110,29.09,0.18,1.34,Henry Bolte,36.54,703607,ATH,54.55,22,4-Seam Fastball,FF,30.36,0,2297.96,81.76,93.09,75
R,0.27,58,22.41,-0.52,0.65,Henry Bolte,19.27,703607,ATH,46.55,22.58,Sinker,SI,14.29,0.23,2163.69,75.17,93.51,77.78
R,0.54,38,26.32,-0.09,0.03,Henry Bolte,12.62,703607,ATH,42.11,31.82,Slider,SL,18.75,0.5,2510.37,89.49,85.68,56.25
R,0.2,33,18.18,0.43,0.4,Henry Bolte,10.96,703607,ATH,42.42,42.11,Changeup,CH,22.22,0.44,1649.76,85.39,83.49,71.43
R,0.16,31,32.26,0.55,0.16,Henry Bolte,10.3,703607,ATH,22.58,16.67,Sweeper,ST,70,0.14,2597.52,78.25,85.18,85.71
R,0.14,14,28.57,-0.07,0.56,Henry Bolte,4.65,703607,ATH,57.14,66.67,Cutter,FC,20,0,2414.57,77.53,87.3,75
R,0.06,8,25,-0.87,0.1,Henry Bolte,2.66,703607,ATH,50,50,Split-Finger,FS,40,0,1336.62,78,85.96,75
R,0.48,6,33.33,-0.17,-0.63,Henry Bolte,1.99,703607,ATH,100,0,Curveball,CU,0,0.5,2464.5,90.9,73.97,66.67
R,0.1,3,66.67,0.16,-0.64,Henry Bolte,1,703607,ATH,66.67,100,Knuckle Curve,KC,50,0,2296.67,106.5,80.23,50
R,0.75,10,30,-0.06,1.4,Jacob Wilson,40,805779,ATH,60,0,4-Seam Fastball,FF,0,1,2311.9,75.87,93.98,50
R,0.12,6,33.33,0.01,0.87,Jacob Wilson,24,805779,ATH,66.67,0,Sinker,SI,0,0,2271.67,98.4,94.77,50
R,0,5,40,1.52,0.44,Jacob Wilson,20,805779,ATH,20,50,Slider,SL,50,0,2425.2,65.9,83.62,0
R,0,2,0,0.24,-1.02,Jacob Wilson,8,805779,ATH,0,0,Knuckle Curve,KC,0,0,2293,0,79.75,0
R,0.04,1,0,1.06,0.83,Jacob Wilson,4,805779,ATH,0,100,Changeup,CH,0,0,1808,81.2,87.7,0
R,0.23,1,0,-1.16,0.38,Jacob Wilson,4,805779,ATH,100,0,Split-Finger,FS,0,0,1632,95.6,87.9,100
L,0.28,65,9.23,-0.14,1.34,Jeff McNeil,38.92,643446,ATH,49.23,45.45,4-Seam Fastball,FF,8.89,0.25,2301.03,79.4,93.84,93.75
L,0.26,35,5.71,-0.22,0.21,Jeff McNeil,20.96,643446,ATH,48.57,22.22,Slider,SL,0,0,2438.43,86.47,86.67,88.24
L,0.2,30,20,0.09,0.69,Jeff McNeil,17.96,643446,ATH,86.67,25,Sinker,SI,0,0.23,2136.83,81.16,91.9,76.92
L,0.25,13,0,-0.65,0.76,Jeff McNeil,7.78,643446,ATH,53.85,50,Changeup,CH,0,0.17,1822.08,87.44,88.68,100
L,0.21,11,0,-0.94,0.11,Jeff McNeil,6.59,643446,ATH,27.27,62.5,Split-Finger,FS,0,0.17,1330.09,82.46,86.48,100
L,0.11,7,42.86,0.27,-0.69,Jeff McNeil,4.19,643446,ATH,85.71,0,Curveball,CU,0,0,2730.86,89.93,79.97,50
L,0.38,4,0,-0.06,0.48,Jeff McNeil,2.4,643446,ATH,50,0,Cutter,FC,0,0,2207.25,88.1,90.4,100
L,0,2,50,0.85,-0.05,Jeff McNeil,1.2,643446,ATH,50,0,Sweeper,ST,100,0,2466,0,85.3,100
S,0.45,81,22.22,0.12,1.31,Jonah Heim,34.03,641680,ATH,54.32,40.54,4-Seam Fastball,FF,20,0.36,2281.02,88.8,94.31,79.55
S,0.1,48,27.08,0.12,0.45,Jonah Heim,20.17,641680,ATH,47.92,44,Changeup,CH,19.23,0,1703.31,75.56,86.07,65.22
S,0.36,35,31.43,-0.38,-0.24,Jonah Heim,14.71,641680,ATH,42.86,45,Slider,SL,45,0,2546.09,68.74,86.68,73.33
S,0.33,33,36.36,-0.39,0.65,Jonah Heim,13.87,641680,ATH,51.52,25,Sinker,SI,11.11,0.33,2176.85,86.85,93.25,29.41
S,0.94,21,42.86,0.06,0.55,Jonah Heim,8.82,641680,ATH,42.86,50,Cutter,FC,33.33,1,2393.24,78.07,89.21,66.67
S,0.07,10,10,0.66,0.13,Jonah Heim,4.2,641680,ATH,40,33.33,Sweeper,ST,16.67,0,2641.7,75.24,82.86,100
S,0.1,7,28.57,0.69,-1.08,Jonah Heim,2.94,641680,ATH,57.14,33.33,Curveball,CU,0,0,2832,80.3,79.54,50
S,1.53,3,33.33,-1.15,0.43,Jonah Heim,1.26,641680,ATH,66.67,0,Split-Finger,FS,50,1,1582,104.3,87.47,100
