team_abbr,pitch_name,pitch_type,pitches,pitch_pct,avg_release_speed,avg_spin_rate,avg_pfx_x,avg_pfx_z,whiff_rate,csw_rate,zone_rate,chase_rate,in_zone_swing_rate,avg_launch_speed,xwoba,batting_avg
CIN,Knuckle Curve,KC,18,0.6838905775075987,79.63888888888889,2739.1666666666665,0.26555555555555554,-1.0955555555555554,37.5,38.88888888888889,44.44444444444444,40.0,50.0,90.83333333333333,0.1945,0.25
CIN,Unknown,UNK,4,0.1519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,4-Seam Fastball,FF,760,32.92894280762565,94.74842105263158,2283.1550802139036,-0.3819868421052632,1.1127763157894737,11.046511627906977,23.157894736842106,54.473684210526315,21.09826589595376,65.45893719806763,84.42928571428571,0.3386886785714286,0.2916666666666667
CLE,Sinker,SI,388,16.81109185441941,94.45463917525774,2187.755154639175,-0.4641752577319587,0.6476288659793814,8.80503144654088,28.60824742268041,56.70103092783505,17.857142857142858,58.63636363636363,84.0427536231884,0.312106405940594,0.28888888888888886
CLE,Changeup,CH,368,15.944540727902945,86.71467391304348,1842.9699453551912,-0.6215489130434783,0.3589402173913044,22.797927461139896,25.271739130434785,45.380434782608695,36.81592039800995,71.25748502994011,84.24772727272727,0.27279204597701145,0.23529411764705882
CLE,Slider,SL,313,13.561525129982668,87.15750798722044,2340.514469453376,-0.03811501597444089,0.1502555910543131,23.64864864864865,29.073482428115017,44.40894568690096,35.63218390804598,61.87050359712231,82.84736842105264,0.23851825974025972,0.23684210526315788
CLE,Sweeper,ST,166,7.192374350086656,82.25361445783133,2567.8012048192772,0.05518072289156627,0.11921686746987951,32.58426966292135,28.915662650602407,42.168674698795186,39.58333333333333,72.85714285714285,80.78214285714286,0.27878826315789473,0.19444444444444445
CLE,Cutter,FC,116,5.025996533795494,90.7293103448276,2273.387931034483,0.14232758620689656,0.610948275862069,19.298245614035086,24.137931034482758,56.03448275862068,15.686274509803921,75.38461538461539,79.85454545454546,0.32523972413793106,0.35714285714285715
CLE,Curveball,CU,109,4.722703639514731,80.3440366972477,2540.0366972477063,0.5755963302752294,-0.7204587155963302,29.545454545454547,35.77981651376147,42.201834862385326,34.92063492063492,47.82608695652174,81.11428571428571,0.11503703703703703,0.14814814814814814
CLE,Split-Finger,FS,35,1.516464471403813,86.2,1481.9142857142858,-0.7688571428571429,0.4005714285714286,27.27272727272727,14.285714285714285,17.142857142857142,24.137931034482758,66.66666666666666,77.38571428571429,0.35974425,0.3333333333333333
CLE,Unknown,UNK,15,0.6499133448873483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,Eephus,EP,14,0.6065857885615251,61.0,1543.5714285714287,-0.36,1.0357142857142858,0.0,0.0,42.857142857142854,50.0,100.0,93.03999999999999,0.9203333333333333,0.3333333333333333
CLE,Slurve,SV,14,0.6065857885615251,81.02142857142857,2791.214285714286,-1.0728571428571427,-0.7085714285714285,0.0,35.714285714285715,35.714285714285715,11.11111111111111,0.0,82.4,0.152,1.0
CLE,Knuckle Curve,KC,10,0.43327556325823224,81.78,2251.2,-0.127,-0.193,0.0,20.0,50.0,20.0,60.0,67.23333333333333,0.196,0.5
COL,4-Seam Fastball,FF,791,32.246229107215655,94.83881163084703,2331.6,-0.20350189633375473,1.1378381795195953,18.244803695150118,23.008849557522122,53.476611883691525,32.065217391304344,74.46808510638297,81.46890243902439,0.31146047368421054,0.2441860465116279
COL,Changeup,CH,320,13.045250713412148,83.03093750000001,1768.15625,-0.054000000000000006,0.492,30.434782608695656,21.875,33.125,35.046728971962615,81.13207547169812,75.515625,0.22737054666666665,0.15151515151515152
